"","unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
"2905",2924,"T0000161","short",0.0092,763.3392,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39000
"2906",2925,"T0000161","flat",0.043,763.4539,43400,44400,44400,44400,44400,43900,NA,43400,43400,43900,43900,43900,43400,43400,43900,44400,44400,43900,43900,43900,43900,44900,43900,43900,NA,43900,NA,NA,43900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,44400,NA,NA,NA,NA,NA,NA
"2907",2926,"T0000161","short",0.0112,763.9331,59000,59000,59000,59000,59000,59000,59000,59500,59500,59500,59500,59500,60000,60000,59500,59500,60500,60500,60000,60000,60000,60000,60000,60000,60000,61000,61000,60500,60500,60500,60500,60500,61000,61000,61000,61000,61000,61000,61000,61000,61000,60500,60500,60500,60500,61000,61000,61000,61000,60500
"2908",2927,"T0000161","flat",0.0389,767.5089,NA,48800,49300,49300,49300,49300,49800,49800,50200,50200,50700,50700,50700,50700,50700,51200,51200,51200,51200,51200,51200,51200,51700,51700,51700,51700,51700,51700,52200,52200,52200,52200,52200,52200,52200,52200,52700,52200,52200,51700,NA,51700,52200,52200,51700,NA,NA,NA,52200,NA
"2909",2928,"T0000161","flat",0.0373,771.9562,46300,45800,45800,45800,45400,44900,44900,44400,44400,43400,43900,43400,44400,42400,42400,42400,41900,41900,41900,41900,41900,41500,41900,41900,41900,41900,41900,41900,42400,42400,42400,42900,42900,42900,42900,42900,42900,42400,42900,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,41900
"2910",2929,"T0000161","flat",0.0348,772.1021,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43400,43400,43400,43400,43400,43400,42900,42900,42400,41900,41900,42400,41900,41900,41900,41900,41900,41900,41900,41900,41900
"2911",2930,"T0000161","short",0.0056,776.364,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,57100,57100,57100,57100,57100,57100,57100,57100,57100,57600,57600,57600,57600,57600,57600,57600,57600,57600,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58500
"2912",2931,"T0000161","flat",0.0261,776.4229,45800,45400,45400,45400,45400,45400,45400,45800,45800,44900,44900,44900,44900,44900,44400,44400,44400,44400,43900,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43900,43400
"2913",2932,"T0000161","flat",0.0455,776.8386,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,39500,40000,40000,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,39500,NA,NA
"2914",2933,"T0000161","downward ramp",0.0163,777.0076,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45400,44900,44900,45400,44900,44900,44400,44900,44900,43400,42900,42900,42400,42400,42400,42400,42400,41900,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000
"2915",2934,"T0000161","step up",0.0798,777.4786,42400,42400,42900,42900,43400,43900,43900,44900,44900,44900,45400,45400,45800,45800,45800,45400,45400,45400,45400,45800,45800,45800,46300,46300,46300,46800,46800,46800,46800,46300,45800,45800,45800,45400,44900,44400,44400,44900,NA,NA,NA,NA,33200,NA,NA,66800,65400,63900,63900,63400
"2916",2935,"T0000161","flat",0.0394,777.7592,37100,37100,37500,37500,37500,37100,37500,37500,37500,37500,37500,37500,37500,37500,38000,38000,38000,38500,39000,39000,39000,39000,39000,39500,39000,NA,NA,NA,NA,NA,39000,39000,39000,39500,NA,NA,NA,NA,NA,NA,NA,39000,39000,39000,NA,NA,NA,NA,NA,NA
"2917",2936,"T0000161","flat",0.0588,777.963,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40500,40000,40000,40000,40000,40000,40500,40500,40500,40500,40500,41000,41500,41500,41500,41900,41500,41500,41900,41900,42400,42400,42400,42400,42900,42900,42900,43400,42900,42900,42900,42900,42900,42400,41900,41500,41500,41500,41500,40500
"2918",2937,"T0000161","flat",0.0307,778.4391,NA,NA,NA,NA,NA,47800,47800,47800,47800,48300,48300,47800,48300,48800,48300,48300,48800,48300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",2938,"T0000161","flat-mz",0.1034,778.5087,46300,46800,47800,48300,48300,48300,47300,46800,46300,42900,41500,41000,41000,41000,40500,40500,40500,40500,40500,40500,40500,40500,40500,41000,41500,41900,42900,43400,43400,43400,43900,43400,42900,42400,41500,41000,40500,40500,40000,40000,40000,40000,40000,40000,40000,39500,38500,38000,37500,37100
"2920",2939,"T0000161","step up",0.0716,778.8078,39500,39500,40500,40500,41000,41500,41500,41500,41500,41500,41900,41900,41900,42400,42400,42900,42900,43400,43400,43900,43900,44400,44400,44900,44900,44900,44900,44900,44400,43900,43400,43400,43400,42900,42900,42900,42900,42900,42400,42400,42400,41500,41500,41000,41000,NA,66400,63400,62500,61500
"2921",2940,"T0000161","step up",0.065,779.1262,43900,43900,43900,43900,43900,43400,43400,42900,42400,42400,41900,NA,NA,NA,NA,NA,41500,NA,NA,NA,NA,42400,41900,42400,42400,42400,42900,42900,42400,42400,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,67300,67300,NA,NA,NA,NA,62000
"2922",2941,"T0000161","flat-mz",0.1638,785.237,NA,36100,35600,35600,36100,36600,37100,38500,39000,39500,39500,39500,40000,40000,40000,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,41000,41000,40500,40500,40500,40500,40500,40500,41000,41000,40500,40500,41000,40500,41000,41000,41000,41500,41500,41900,41900,41900,41500,40500,36600
"2923",2942,"T0000161","flat",0.0558,790.3396,41500,41000,41000,41000,41000,41000,41000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40500,40000,40500,40000,40000,40000,40000,39500,40000,40000,40000,40000,40500,40000,40000,40000
"2924",2943,"T0000161","flat",0.0752,790.4783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,41900,41000,41000,41900,41500,41500,NA,NA,41000,41500,41500,41000,40500,40000,40500,40500,40500,41000
"2925",2944,"T0000161","flat-z",0.0261,790.7286,37100,37100,37100,37100,37500,37500,37500,37500,37500,38000,38000,NA,NA,NA,40500,39500,NA,40500,40000,40000,40000,41000,40500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41500,41000,41000,41000,41500,41500,41500,41500,41500,41900,41900,41900,41900,42400,42400,42400,42400
"2926",2945,"T0000161","short",0.0066,791.169,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,77600,77600,77600,77600,77100,77100,77100,77100,77100,77100,77100,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77600,77100,77100,77100,77100,78100,78100,78100,78100,77100,77100,77100,77100
"2927",2946,"T0000161","flat-z",0.0358,795.4365,44400,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45400,44900,45400,45400,45400,NA,NA,NA,NA,NA,NA,NA,NA,48800,48800,48800,49300,49300,49300,49300,49300,49300,49300,48800,48800,48800,48300,48800,48800,48300,48800,48800,48300,NA,NA,NA
"2928",2947,"T0000161","flat",0.0302,795.7171,NA,41900,41900,41900,42400,42400,42400,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42400,42900,42400,42400,42400,42400,42400,42400,42400,42900,42400,42900,42400,42900,42900,42900,42400,42900,42900,42900,42400,42900,42400,42900,42400,42400,42400,42400,41900,41900,41900,41900,42900
"2929",2948,"T0000161","short",0.0071,795.9541,39500,39500,39500,39500,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39500,39500,39500,39500,38500,38500,38500,27300
"2930",2949,"T0000161","flat",0.0353,796.9904,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41500,41500,41500,41500,41500,41500,41900,41900,41900,41900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42900,42400,42400,42400,42400
"2931",2950,"T0000161","flat",0.0158,797.0467,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900
"2932",2951,"T0000161","flat",0.1448,797.5905,41500,41000,41000,40500,41000,41500,41500,41500,41900,41900,41500,41500,41500,41900,41500,41500,41500,41500,41000,41000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,39500,39500,39500,40000,40000,39500,39500,39500,39500,38500
"2933",2952,"T0000161","short",0.0117,797.9125,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62900,62900,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62000
"2934",2953,"T0000161","flat-z",0.0276,798.1992,NA,NA,NA,74200,73200,73200,73200,27800,72700,27800,NA,NA,NA,NA,NA,NA,NA,NA,69800,68800,68300,69300,68300,NA,28800,NA,NA,NA,NA,68300,NA,NA,NA,NA,NA,NA,NA,68300,68800,NA,68800,NA,NA,NA,NA,NA,NA,68800,68800,NA
"2935",2954,"T0000161","flat",0.1884,798.4629,39500,40500,39500,39500,39500,39500,39500,40000,39500,39500,NA,39500,40500,39500,NA,39500,39000,NA,NA,NA,29700,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,39500,40500,NA,NA,40500,NA,39500,NA,NA,NA,NA,NA,NA,NA,NA,39500,50200,40000,39500
"2936",2955,"T0000161","flat",0.0368,807.9646,47800,47300,47800,47800,48300,48300,48800,49300,49300,49800,50200,50200,50700,50700,50700,51200,51700,51700,51700,52200,52200,52200,52700,52700,53200,53200,53200,53700,53700,53700,53700,53700,53700,53200,53200,53200,52700,52700,52700,52200,52200,52200,52200,52200,51200,NA,49300,50700,NA,50700
"2937",2956,"T0000161","short-ur",0.0051,811.3679,79500,79500,79500,79500,79500,81000,81000,81000,81000,81000,82000,82000,82000,82000,82000,NA,NA,NA,NA,NA,82000,82000,82000,82000,82000,82500,82500,82500,82500,82500,82500,82500,82500,82500,82500,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83400,83400,83400,83400,83400
"2938",2957,"T0000161","short-ur",0.0025,828.6412,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939",2958,"T0000161","flat",0.214,828.822,NA,NA,NA,NA,NA,40500,NA,NA,40500,NA,NA,40000,NA,40500,NA,NA,40000,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,NA,NA,NA,42400,42900,43900,44900,NA,44900,44900,43900,42900,42400,42400,42400
"2940",2959,"T0000161","short-sd",0.0061,831.7552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58100,58100,58100,58100,60000,60000,60000,60000,60000,60000,60000,60000,NA,NA,NA,NA,59500,59500,59500,59500,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941",2960,"T0000161","flat",0.0194,837.9806,NA,NA,NA,NA,NA,NA,44400,44400,44400,44400,44400,44400,44400,NA,NA,44400,44900,43900,43900,43900,43900,43900,43900,43900,43900,43900,44400,44400,44400,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,43400,42900,42900,42900,42400,NA,NA
"2942",2961,"T0000161","flat",0.0143,838.1096,44400,44400,44400,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45800,45800,45800,45800,45800,45800,45800,46300,46300,46300,46300,46300,46300,46300,45800
"2943",2962,"T0000161","flat",0.0839,838.3447,42900,42900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,43400,42900,42900,42900,42400,42400,42400,42400,41900,41900,42400,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,42900,43400,43400,43900,43900,44400,44400,44400,44400
"2944",2963,"T0000161","flat",0.0373,850.6116,43900,43900,42900,NA,NA,43400,43400,43400,43900,43900,43900,43900,43900,43900,43900,44400,43900,43900,43900,43900,43900,43900,43400,43900,44400,44400,44400,44400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945",2964,"T0000161","flat",0.0117,850.8651,43400,43400,43400,43400,43400,43400,43400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43900,43900,43400,43400,44900,44900,43900,43900,44900,44900,44400,44400,44400,44400,44400,44400,44400,44900,44900,44900,44900,45400,45400,45400,45400,44900,44900,44900,44900,44900,44900,44900
"2946",2965,"T0000161","short",0.0046,881.6097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77100,77600
"2947",2966,"T0000161","flat",0.0153,881.6665,54100,54100,54600,54600,55100,56100,56100,55600,55600,56600,56100,56100,56600,56600,56100,56600,56600,57100,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56100,56100,56100,56600,56600,NA,55600,55600,55100,55100,54600,NA,NA,NA,NA
"2948",2967,"T0000161","flat",0.0373,882.518,45800,46300,46300,46800,46800,47300,47300,47300,47300,46800,47300,46800,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45800,45800,46300,45800,45800,45800,46300,45400,45400,45400,45400,46300,NA
"2949",2968,"T0000161","flat",0.0368,883.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,NA,NA,NA,NA,NA,NA,NA,NA,42400,NA,NA,42400,42400,NA,NA,43400,43400,42900,42900,42900,42900,42900,NA,NA,NA,NA,NA,42900,42900,NA,42900,42900,43900,43400,NA,NA,NA
"2950",2969,"T0000161","flat",0.0332,883.7683,44400,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,46300,46300,46300,46300,46800,46800,46800,46800,46800,46800,46800,46800,47300,47300,47300,47300,47300
"2951",2970,"T0000161","flat",0.0271,884.5547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,41900,NA,41900,NA,43400,NA,NA,41900,41900,42400,42400,42400,42400,42400,42900,NA,43400,43400,NA,NA,NA,41900,NA,41900,41900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952",2971,"T0000199","flat",0.1858,4.2501,34100,34100,22400,90800,45400,50200,50200,67800,22400,22400,49300,79500,22400,56600,48800,34100,48800,48800,48300,22400,34100,22400,34100,NA,22400,79100,34100,22400,67800,22400,22400,56600,68300,57100,33600,33600,90800,44400,44900,34100,22400,22400,22400,57100,22400,22400,22400,22400,NA,22400
"2953",2972,"T0000199","flat",0.1187,4.7426,34100,79100,67800,79500,22900,68300,22900,45400,45400,34100,34100,34100,33600,22400,56600,79500,22400,22400,22400,22400,45400,52700,44900,33600,52700,52200,68300,52200,34100,34100,56600,56600,22400,22400,22400,34100,22400,34100,44900,50200,22400,56600,50700,50700,50700,50700,50700,50200,50200,22400
"2954",2974,"T0000199","flat",0.1305,5.293,52700,53200,22400,33600,33600,22400,22400,52700,52700,52200,52200,52200,51700,52200,52200,51700,51700,51700,51700,22900,22400,51200,51200,51200,51200,51200,33600,50700,50700,50700,50700,50700,33600,22400,22400,45400,50700,50700,33600,67800,NA,22400,22900,22400,22400,22400,50700,34100,50700,56600
"2955",2975,"T0000199","flat",0.1116,5.5715,51700,52200,22400,52700,52700,52700,52700,52700,52700,52700,52700,52700,52200,52200,52200,52200,51700,51700,51700,51700,51700,51700,51700,51200,51700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,50700,50700,50700,22400,50700,50700,50700,50700,50700,34100,56600,NA,NA,NA
"2956",2976,"T0000199","flat",0.0138,5.8501,57100,57100,22900,22900,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57600,57600,57600,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,67800,22900
"2957",2977,"T0000199","flat",0.1484,17.5784,34100,34100,22400,34100,22400,22900,22900,22400,34100,22400,22400,22400,22400,56600,56600,56600,56600,45400,22400,22400,22900,22400,22400,22400,22400,22400,NA,46300,46300,46300,46300,45800,45800,22400,34100,22400,33600,33600,45800,45400,34100,45400,34100,34100,22400,22400,45400,45400,22900,22400
"2958",2978,"T0000199","flat",0.0302,24.0819,22400,33600,34100,22900,42400,42900,42900,NA,43900,43400,22400,43900,43400,43400,56600,22400,56600,22400,22400,43900,43400,NA,44400,43900,43900,43900,43900,43900,43900,43900,33600,33600,43400,43900,43900,67800,67800,33600,33600,33600,22400,67800,22400,22400,67800,67800,67800,67800,67800,67800
"2959",2979,"T0000199","flat hramx",0.0496,86.8951,NA,NA,NA,102000,102000,22400,22400,NA,43400,43900,NA,NA,22400,NA,NA,22400,22400,22400,22400,22400,22900,22400,22400,22400,33600,33600,34100,33600,34100,79100,67800,NA,42900,NA,NA,43400,22400,44400,33600,43400,43400,56600,22400,56600,22400,42900,42900,67800,33600,33600
"2960",2980,"T0000199","flat",0.0368,87.1321,22400,22900,22400,44400,44400,43900,44400,44900,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,44400,43900,43900,43900,43900,43900,43400,43900,43900,43900,43900,43400,43400,43400,34100,43400,43400,42900,42900,43400,42900,33600,34100,42400,34100,22400
"2961",2981,"T0000199","flat",0.0363,154.4555,NA,53200,NA,52700,NA,NA,NA,52700,52700,52700,52700,52700,52200,52200,52200,52200,52200,51700,NA,51700,51700,51700,51700,51700,51200,51200,51200,51200,51200,NA,51200,NA,NA,NA,50700,50700,NA,NA,NA,50700,50700,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962",2982,"T0000199","flat",0.0645,183.8965,NA,22400,22400,22400,22400,22400,34100,22400,45400,45400,44900,22400,NA,NA,33600,NA,NA,42900,33600,56600,33600,NA,NA,NA,34100,56600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56600,45400,NA,NA,NA,NA
"2963",2983,"T0000199","flat",0.1392,184.5928,NA,NA,NA,NA,NA,42900,NA,42400,NA,42400,NA,NA,41900,22400,41900,NA,NA,22400,NA,NA,NA,NA,NA,67800,22400,22400,22400,22400,22400,56600,22400,22400,22400,22900,22400,22400,22400,22400,22900,34100,22400,NA,45400,22900,22400,22400,22400,34100,34100,34100
"2964",2984,"T0000199","flat-z",0.153,192.4341,22900,22400,22400,22400,49300,22400,22900,48800,22400,48300,NA,33600,47800,47300,22400,47300,22400,47300,33600,46300,46300,46300,22900,44400,44400,33600,43900,43900,43900,43900,43900,22400,22400,33600,22400,43900,NA,22900,22400,22400,43900,43400,43900,43900,43900,43900,NA,67800,22400,NA
"2965",2985,"T0000199","flat",0.0901,204.7615,22400,NA,NA,NA,NA,NA,NA,NA,NA,NA,22400,22400,44900,79500,22400,22400,48300,48800,48300,48300,56600,NA,56600,45400,22400,22400,48800,22400,22400,22400,45400,48800,48800,48800,48800,48300,48800,34100,22900,48300,22400,22400,48300,48300,22400,48300,48800,48800,45400,22400
"2966",2986,"T0000199","flat-z",0.1274,205.0032,33600,34100,22400,22900,22900,34100,22400,22400,42400,42400,42400,42400,22400,42400,22400,42900,42900,42900,56600,42900,42900,22400,22400,22400,42900,NA,33600,33600,79500,22400,22400,79500,44400,44400,44900,47300,47300,47800,47800,47800,47800,48300,48300,48300,48300,22400,33600,48300,48800,34100
"2967",2987,"T0000199","flat",0.1781,205.2971,34100,79100,45400,56600,22400,68300,22400,42400,42900,33600,41900,22400,41900,56600,22400,22400,22400,22400,22400,41500,41500,22400,41500,41500,41500,41500,41500,41500,45400,45400,41500,41500,41500,41500,41500,22900,41900,41900,41900,41900,41900,42400,22400,42400,42400,42400,33600,22400,22400,NA
