"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
1689,"T0000085","flat",0.0563,481.2661,NA,NA,NA,NA,NA,47800,47800,47800,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,48300,48300,NA,NA,NA,NA,NA,49300,49300,49800,NA,NA,NA,NA,"SD"
1690,"T0000085","flat",0.0322,481.4678,NA,NA,NA,NA,NA,52200,52200,52200,52200,51700,51700,51700,51700,51200,50700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1691,"T0000085","flat",0.0814,481.7904,NA,NA,52700,NA,NA,NA,NA,NA,NA,NA,53200,53200,52700,52700,52200,52200,51700,51700,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,51200,51200,51200,51200,51200,50700,50700,50700,NA,NA,NA,"SD"
1692,"T0000085","flat",0.0378,482.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52200,52200,52200,52200,52200,NA,NA,NA,NA,NA,52700,52700,53200,53200,53200,53700,53700,53700,NA,NA,NA,54600,NA,NA,"SD"
1693,"T0000085","flat",0.0271,482.1816,NA,NA,NA,NA,NA,54100,NA,54100,NA,NA,NA,NA,NA,54100,54100,54100,NA,54100,NA,NA,NA,NA,53200,53200,53700,53700,53200,NA,NA,NA,NA,NA,NA,NA,NA,NA,52700,52700,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1694,"T0000085","flat",0.0445,482.6925,NA,NA,NA,50700,NA,NA,50700,51200,51200,51200,51700,51700,51700,NA,NA,51700,52200,52200,52200,52200,52200,NA,NA,NA,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,53200,53200,53200,53200,53200,53200,53200,53200,53700,53700,54100,54100,54600,NA,NA,NA,"SD"
1695,"T0000085","flat-z under flat",0.0783,482.9609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,46800,NA,NA,NA,43900,43900,43900,43900,43900,43900,43900,43900,43400,43400,43900,NA,44400,NA,44400,52200,52700,NA,43900,44400,52700,44400,52700,53200,52700,52700,53200,53200,52700,52700,52200,NA,"SD"
1696,"T0000085","flat",0.0189,483.3735,NA,NA,NA,50200,50200,50200,NA,51200,51200,51200,51200,NA,NA,NA,NA,NA,NA,NA,NA,51700,NA,NA,NA,NA,NA,NA,NA,53200,53200,53200,53200,53700,53700,53700,54100,53700,53700,53700,53700,53700,53700,53700,54100,54100,54100,54100,54100,54100,NA,NA,"SD"
1697,"T0000085","short",0.0092,483.755,56600,56600,56600,57100,57100,57100,57600,57600,57600,57600,57600,57600,57600,57600,58100,58100,58100,58500,58500,58500,58500,58500,58500,58500,58500,59000,59000,59000,58500,58500,NA,NA,NA,58500,58500,58500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1698,"T0000085","flat-z under short",0.109,483.927,NA,51200,51200,51200,51200,NA,50200,NA,50700,50700,NA,52200,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1699,"T0000085","flat under flat",0.151,484.1615,NA,NA,NA,NA,48800,48800,48800,48800,NA,48300,NA,NA,NA,NA,47800,47300,NA,NA,NA,46800,46800,46800,46300,46300,46300,46300,46300,53700,46300,45800,53700,54100,53700,53700,53700,53700,NA,53200,53200,53700,53200,46300,53700,54100,NA,NA,NA,55600,NA,NA,"SD"
1700,"T0000085","flat",0.0506,484.3463,NA,NA,NA,NA,NA,NA,53200,53700,53200,53200,NA,NA,NA,NA,NA,52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,51200,51200,NA,51700,52200,52200,52200,52200,52700,52700,52700,52700,52700,52700,NA,"SD"
1702,"T0000085","flat",0.065,484.6566,NA,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,52700,53200,53200,53200,52700,53200,52700,52700,52700,52700,52700,52700,53200,52700,52700,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,52700,52700,52700,52700,52700,52700,NA,52200,NA,"SD"
1703,"T0000085","flat",0.0583,484.8598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58500,59000,NA,58500,59000,59000,NA,NA,59500,NA,NA,NA,NA,NA,58500,58500,58500,59000,58500,58500,NA,NA,58500,59000,59000,59000,NA,NA,NA,"SD"
1708,"T0000085","short",0.0117,486.0277,NA,NA,NA,57100,57100,56600,56600,56600,56600,56600,56600,56600,56600,57100,57100,57100,57100,57100,57100,57100,57100,57100,57600,57600,57100,57100,57600,57600,57100,57100,57100,57100,57600,57600,57600,57600,57600,57100,57100,57600,57600,57100,57100,NA,NA,NA,NA,NA,NA,NA,"SD"
1710,"T0000085","step down",0.0721,486.273,NA,NA,NA,NA,NA,NA,NA,NA,59000,NA,NA,NA,NA,44900,44400,44900,44900,44400,44400,44400,44400,44400,44400,43900,43900,44400,44400,44400,44900,45400,45400,45400,NA,NA,51200,51700,51700,52200,52700,52700,53700,54100,54100,55100,54600,56600,56600,NA,NA,NA,"SD"
1711,"T0000085","flat",0.1761,486.3718,NA,NA,NA,43900,42900,42400,41900,41000,NA,NA,NA,NA,NA,40500,41000,41000,41000,41500,NA,NA,NA,41500,NA,NA,NA,41500,41900,41900,41900,41900,41900,41900,NA,NA,NA,NA,41900,41900,41900,NA,NA,NA,NA,NA,42400,42400,NA,42900,42900,NA,"SD"
1712,"T0000085","flat",0.0942,486.6636,43400,NA,43900,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43400,43400,43400,43400,42900,42900,42900,42400,42900,42900,42400,42400,41900,41900,42400,42400,42400,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,42400,NA,42400,NA,"SD"
1713,"T0000085","flat-z under short",0.0506,486.8812,NA,44400,44900,44900,44900,44900,44900,44900,45400,NA,45400,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43900,43900,44400,43900,43900,NA,43400,43900,NA,NA,NA,NA,NA,NA,NA,44900,44900,54100,NA,NA,55600,NA,NA,"SD"
1714,"T0000085","flat",0.0931,487.3861,51700,52700,52700,52700,52700,52200,52200,51700,51200,51200,50700,50200,50200,49300,49300,48800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47800,47800,47800,47800,47800,47800,47300,47800,47800,47300,47300,47800,47800,NA,NA,NA,NA,48300,48300,48300,48300,NA,NA,"SD"
1715,"T0000085","flat under flat",0.0542,487.595,44900,44900,44900,NA,NA,NA,44400,53700,NA,53700,53700,53700,54100,53700,54100,54100,44400,44400,53700,53700,53200,53200,53200,52700,52700,44400,44900,44900,44900,44900,44900,51700,51700,51700,51700,51700,51700,51700,52200,52200,52200,52200,52200,52200,NA,NA,NA,52200,52200,51700,"SD"
1716,"T0000085","flat",0.024,487.8095,51200,51200,51200,51200,51700,51700,51700,51700,51700,51700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,50700,50700,50700,50700,50700,50700,50200,50200,50200,50200,49800,49800,49800,NA,49300,49300,NA,48800,NA,48800,48800,48800,48800,48300,NA,48300,NA,48300,NA,NA,"SD"
1717,"T0000085","flat",0.0573,487.9923,51700,52700,52700,52700,53200,53200,53200,53200,52700,53200,52700,52700,52200,52200,52200,51700,51200,51200,50700,50200,49800,49800,49300,49300,48800,48800,48800,48800,48300,48300,48300,NA,NA,NA,NA,NA,NA,NA,NA,47800,48300,48300,48800,48800,48800,48800,48800,48800,49300,49300,"SD"
1718,"T0000085","flat",0.0419,488.1925,50200,50200,50700,51200,51200,51200,51200,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51200,51200,51200,51200,51200,50700,50700,50700,50700,50700,50700,50700,50700,50700,51200,51200,51200,51200,51700,51700,51700,51700,52200,52200,52200,52200,52700,52700,52200,52200,"SD"
1719,"T0000085","flat",0.0547,488.3711,NA,NA,NA,48300,NA,48800,48800,48800,48800,48800,48800,48800,48300,48300,NA,48300,48300,47800,NA,48300,48300,47800,47800,47300,47800,47800,47800,47800,47300,47800,NA,47300,NA,NA,NA,NA,NA,NA,48300,48300,48300,48800,48800,48800,49300,49300,49300,NA,NA,NA,"SD"
1720,"T0000085","flat",0.0737,488.5437,48300,48300,48300,48300,48300,47800,48300,48300,47800,47800,47800,47300,47300,47300,47300,47300,46800,47300,46800,46800,46800,46300,46300,46300,46300,44400,44400,44400,43900,43900,43900,43900,43400,43900,43400,43400,43400,43400,43400,43400,43400,NA,43400,43900,43900,44400,44400,44400,44400,43900,"SD"
1721,"T0000085","flat",0.0798,488.7413,NA,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47300,47300,47300,46800,46800,46800,46300,44400,44900,44900,44900,44900,44900,44900,46300,46800,46800,46800,47300,47300,47800,47800,47800,47800,47800,47800,47800,47800,47800,48300,48300,47800,47800,47800,NA,"SD"
1722,"T0000085","flat",0.066,488.9267,NA,48800,48800,48800,48800,48300,48300,48300,48300,47800,47800,47800,47800,47300,47300,47300,47300,47300,47300,46800,47300,46800,46800,46800,46800,46800,46800,46800,46300,46300,46800,46300,46300,46300,46300,46300,46800,46800,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,46300,NA,"SD"
1723,"T0000085","flat-z",0.0593,489.133,48800,48300,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48300,48300,48300,48300,48300,48300,47800,47800,47800,47800,47800,47800,47300,47300,47300,46800,46800,46300,45400,45400,44900,45400,44900,44900,45400,45400,44900,44900,44900,45400,45400,45400,44900,44900,44900,45400,NA,"SD"
1724,"T0000085","flat",0.0957,491.3715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,NA,NA,NA,NA,44900,44900,NA,44900,44900,44900,44900,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,45800,45800,45800,45800,NA,NA,NA,NA,NA,NA,NA,"SD"
1725,"T0000085","flat under flat",0.0465,491.4908,46300,45800,45800,45800,45400,45400,45400,NA,NA,NA,NA,NA,NA,NA,44400,44400,NA,NA,NA,NA,NA,NA,NA,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1726,"T0000085","flat",0.0204,491.5927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1727,"T0000085","flat",0.0445,491.7094,NA,NA,NA,NA,NA,NA,NA,NA,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55600,55600,55600,NA,NA,NA,NA,NA,NA,NA,"SD"
1728,"T0000085","flat",0.0957,491.8179,NA,48800,48800,NA,NA,48800,48800,48800,48800,48800,48800,48800,48800,48300,48300,48300,48300,48300,48300,48300,48300,48300,NA,47800,47800,47800,47800,47800,47800,47800,NA,NA,NA,48300,48800,NA,NA,NA,NA,NA,49300,49800,50200,50700,51200,51700,52200,52200,NA,NA,"SD"
1729,"T0000085","flat",0.0384,491.9797,NA,NA,NA,NA,NA,NA,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46300,NA,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1730,"T0000085","flat under flat",0.1126,492.0852,NA,50700,50700,50700,50200,50200,50200,49800,49800,49800,49800,NA,49300,49300,NA,NA,NA,49300,49800,49800,50200,50200,50200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1731,"T0000085","step up",0.0962,492.2762,NA,NA,NA,NA,NA,NA,NA,43900,43900,NA,43400,43400,43400,43400,42900,42900,NA,NA,NA,NA,NA,NA,NA,NA,43900,43400,43400,43900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53700,NA,NA,"SD"
1732,"T0000085","short",0.0046,492.4134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1733,"T0000085","flat",0.0209,492.5905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53700,53700,NA,NA,53700,53700,53700,53700,54100,53700,53700,53700,53700,53700,NA,NA,NA,54100,NA,NA,54100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1734,"T0000085","unclear",0.0235,492.7575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1735,"T0000085","flat",0.0271,492.8189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54600,54600,54600,54100,54100,54100,54100,53700,53700,NA,53200,53200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1736,"T0000085","step up",0.0517,492.9786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57100,NA,NA,56100,NA,NA,NA,NA,NA,NA,NA,54600,54100,NA,"SD"
1737,"T0000085","flat",0.0419,493.1926,52200,52200,52200,52700,52700,52700,52700,53200,52700,53200,53200,53200,53200,53200,52700,52700,52200,52200,52200,NA,52200,NA,52200,52700,52700,NA,53200,NA,NA,NA,54600,55100,55100,55600,56100,56100,56100,56100,56100,56100,56100,56100,55600,55600,55600,55100,55100,55100,55100,55100,"SD"
1738,"T0000085","flat",0.0179,493.4103,NA,NA,NA,NA,NA,52200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,53200,53200,52700,52700,52700,52700,52700,52700,52700,NA,NA,52200,52200,52200,52200,52200,NA,NA,NA,NA,NA,NA,NA,NA,52200,52200,52200,NA,NA,NA,NA,NA,NA,"SD"
1739,"T0000085","flat",0.0271,493.4635,53200,53200,53200,53700,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53200,53200,53200,53200,53200,53200,52700,52200,52200,52200,52200,NA,"SD"
1740,"T0000085","short",0.0102,493.6361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1741,"T0000085","short",0.0087,493.675,53200,53200,53200,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,54100,54100,54100,108300,108300,108300,54100,54100,54100,108800,108800,108800,108800,108800,108800,108800,108800,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,53700,53700,53700,54100,54100,53700,"SD"
1742,"T0000085","short",0.0112,493.7098,NA,NA,NA,NA,NA,55600,55600,55600,55600,56100,56100,56100,56100,56100,56100,56100,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56100,56100,56100,56100,56100,55600,55600,55600,55600,55600,55600,55600,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1743,"T0000085","flat",0.0312,493.7492,NA,50200,50200,50200,50200,50200,50200,50200,50200,NA,50200,49800,49300,49300,49300,49300,48800,48800,48300,48300,NA,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,44400,44400,44400,44400,NA,NA,NA,NA,NA,"SD"
1744,"T0000085","flat",0.0604,493.8306,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,53700,53200,53200,52700,52700,52200,51700,51700,51700,51700,51200,51200,51200,51200,51200,51200,51200,51700,51200,51200,51200,51200,51200,51200,51700,51700,51700,52200,52200,52700,53700,54600,54600,54600,54100,54100,54100,NA,NA,NA,"SD"
1745,"T0000085","short",0.003,493.9494,NA,NA,NA,NA,NA,NA,NA,NA,NA,52200,52200,52200,52200,52200,52200,52200,52200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,NA,"SD"
1746,"T0000085","short",0.0081,494.1951,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,NA,NA,NA,54600,54600,54600,55100,55100,55100,55100,55100,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1747,"T0000085","flat",0.153,494.5612,41500,41900,42400,42400,42900,42900,42900,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,41900,41900,41900,NA,NA,NA,NA,NA,NA,NA,41900,41900,42400,42400,42400,42400,42400,42900,42900,42900,42900,"SD"
1748,"T0000085","flat",0.0583,494.8951,43900,43400,43400,43400,43400,42900,42900,42900,42900,42900,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41000,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,NA,"SD"
1749,"T0000085","short",0.0087,495.4127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,47300,NA,NA,NA,47300,47300,47300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1750,"T0000085","flat",0.0256,495.9334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1751,"T0000085","flat",0.086,496.1387,53700,53700,53700,54100,54100,53700,53700,53200,53200,53200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53200,NA,52700,52700,52700,53200,52700,NA,52700,52700,52700,52700,52700,NA,NA,52700,53200,NA,NA,NA,"SD"
1752,"T0000085","short",0.0092,496.8493,NA,NA,NA,NA,NA,NA,53200,53200,53200,53200,53200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,51700,51700,51700,51700,51700,51700,51200,51200,NA,"SD"
1753,"T0000085","short",0.004,497.1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,NA,NA,NA,NA,NA,NA,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,NA,NA,NA,NA,NA,NA,NA,"SD"
1754,"T0000085","flat",0.0225,497.1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44900,44900,44900,44900,45400,NA,NA,NA,NA,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1755,"T0000085","short",0.0066,497.2641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1756,"T0000085","flat",0.0271,497.3639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1757,"T0000085","short",0.0081,497.4673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1758,"T0000085","upward ramp",0.022,497.6491,NA,NA,NA,52200,52700,52700,NA,52700,52700,52700,53200,53700,53700,53700,54100,54600,54600,54600,54600,55100,55100,55600,55600,56100,56100,56100,56600,56600,56600,56600,NA,57100,58100,58100,58500,58500,58500,58500,58500,58500,58500,58500,NA,59000,NA,NA,NA,NA,NA,NA,"SD"
1759,"T0000085","flat over flat",0.0957,497.8554,NA,53200,53200,NA,53700,54100,54100,53700,53700,53700,53700,53700,53700,53700,53200,49300,49300,49300,49300,49300,49300,49300,49300,56100,48800,49300,48800,48800,48800,48800,48300,48300,48300,48800,48300,48800,48800,48800,49300,49300,NA,49300,49800,49800,NA,50200,NA,NA,NA,NA,"SD"
1760,"T0000085","flat",0.0512,498.0346,NA,NA,NA,NA,45800,45800,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,44900,44900,44900,45400,45400,44900,45400,NA,NA,NA,45400,45400,NA,NA,45400,45400,45400,45800,45800,45800,45800,NA,NA,NA,NA,45800,"SD"
1761,"T0000085","short",0.0051,498.2809,NA,NA,NA,NA,NA,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1762,"T0000085","flat",0.0762,498.3214,49800,49800,NA,49800,49300,49300,49300,49300,49300,49300,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48300,48300,48300,48300,48300,47800,47800,47800,47800,47800,47800,47800,NA,NA,NA,47800,47800,47800,47800,NA,47800,NA,48300,NA,"SD"
1763,"T0000085","flat",0.0491,498.5098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1764,"T0000085","flat",0.0558,498.6163,NA,NA,NA,47300,47300,47800,47300,47300,47300,47300,47300,47300,NA,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,NA,NA,NA,46800,NA,NA,NA,NA,NA,47800,NA,"SD"
1765,"T0000085","short",0.0102,498.7059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1766,"T0000085","flat-mz",0.0588,498.8252,51700,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,51700,51700,NA,NA,51700,NA,NA,NA,NA,NA,NA,51200,51200,NA,NA,NA,NA,NA,NA,NA,47300,NA,NA,NA,52700,53200,53700,54100,54600,110300,110300,NA,"SD"
1767,"T0000085","flat",0.0296,498.9777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
1768,"T0000085","flat",0.1136,499.0929,NA,48300,NA,48800,48800,48800,48800,NA,NA,NA,NA,NA,NA,50200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,51200,51200,51200,50700,50700,50700,50200,50200,50200,50200,50200,50200,50200,50700,50700,51200,51200,51200,NA,"SD"
1769,"T0000085","flat",0.0261,499.2962,NA,55600,56600,56600,56600,56600,57100,57100,57600,57600,58100,58100,58100,58100,58500,58500,58500,58500,58500,59000,58500,59000,59000,59000,59000,59000,59000,59000,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,60000,59500,60000,60000,60000,60000,60000,60000,60000,60000,59500,NA,"SD"
1770,"T0000085","flat",0.023,499.3792,NA,NA,NA,49800,49800,49800,49800,50200,50200,50200,50200,50200,50200,50200,50200,50200,49800,50200,50200,50200,50200,50200,50200,49800,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,NA,50200,"SD"
1771,"T0000085","flat",0.0199,500.1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54100,54100,54100,54100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53200,53700,53200,53200,53200,53200,53200,53200,NA,"SD"
1772,"T0000085","flat",0.0645,502.2566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52700,53200,52700,52700,NA,52700,52700,52200,NA,NA,52200,52200,52200,52200,52700,52700,52700,52700,52700,52700,52700,52700,53200,53200,53200,NA,53200,53700,53700,53700,53700,53700,53700,53700,NA,NA,"SD"
