file.name,label,start.time
T0000201,short,738.7008
T0000201,short,743.278
T0000201,unclear,745.005
T0000201,short,745.2738
T0000201,short-dr,745.4878
T0000201,flat,750.7778
T0000201,flat,750.9186
T0000201,flat,756.4984
T0000201,flat,756.7099
T0000201,flat-z,756.8742
T0000201,flat-z,757.3278
T0000201,short,757.4461
T0000201,flat,757.5147
T0000201,flat,757.781
T0000201,flat,758.1414
T0000201,flat,769.5441
T0000201,flat,769.8016
T0000201,flat,769.9287
T0000201,flat,770.0264
T0000201,flat,770.2871
T0000201,short,770.4903
T0000201,flat,770.5297
T0000201,flat,770.7832
T0000201,flat,771.0765
T0000201,short-c,772.0837
T0000201,short-ur,774.7307
T0000201,short-c,775.0794
T0000201,flat,783.085
T0000201,flat,796.1569
T0000201,flat-mz,796.3172
T0000201,flat,796.9362
T0000201,flat-z,797.1174
T0000201,flat,797.8014
T0000201,flat,798.3196
T0000201,short,798.6104
T0000201,flat,798.9385
T0000201,short,807.2949
T0000201,short,830.2581
T0000201,short-c,830.7184
T0000201,short,831.406
T0000201,flat,831.7312
T0000201,flat,831.8551
T0000201,upward ramp,842.1314
T0000201,flat,842.5681
T0000201,flat,843.7207
T0000201,flat,845.4906
T0000201,flat,861.419
T0000201,short-c,885.6606
T0000201,complex,886.0119
T0000201,short-c,886.1716
T0000201,short,886.2515
T0000201,flat,886.6232
T0000203,short-c,13.8214
T0000203,short-c,14.3011
T0000203,short-c,14.5433
T0000203,short-c,42.2067
T0000203,short-c,63.6794
T0000203,short,64.1838
T0000203,flat,113.1238
T0000203,flat,141.3877
T0000203,flat,141.6647
T0000203,flat,152.2897
T0000203,flat,201.9727
T0000203,inverted-u,204.311
T0000203,flat,204.5378
T0000203,short-dr,255.6119
T0000203,short,271.1833
T0000203,short-c,379.2081
T0000203,step up,382.2668
T0000203,flat,382.5372
T0000203,multi-step,393.4305
T0000203,flat,412.228
T0000203,flat,413.4118
T0000203,flat,413.5705
T0000203,flat,414.5028
T0000203,short,420.3386
T0000203,flat-z,420.5772
T0000203,upward ramp,420.7938
T0000203,flat,421.4446
T0000203,flat,421.6432
T0000203,short-c,428.161
T0000203,flat,428.4641
T0000203,short-c,428.5675
T0000203,flat,428.8988
T0000203,step up,435.9285
T0000203,short,603.7027
T0000203,short,603.7739
T0000203,flat,603.8067
T0000203,inverted-u,603.8553
T0000203,flat,603.8999
T0000203,flat,604.1062
T0000203,flat,604.3489
T0000203,short-c,604.9387
T0000203,short-c,609.3516
T0000203,flat,610.0505
T0000203,short-c,610.5328
T0000203,short,611.6864
T0000203,flat,614.7061
T0000203,flat-mz,615.4577
T0000203,flat under short-c,615.8945
T0000203,inverted-u,616.3942
T0000203,inverted-u,618.645
T0000203,short,618.8405
T0000203,complex,619.5635
T0000203,step down,619.7908
T0000203,short,619.9628
T0000203,flat,620.1369
T0000203,inverted-u,620.3919
T0000203,inverted-u,620.6381
T0000203,inverted-u,620.8721
T0000203,short,620.9438
T0000203,short,621.1542
T0000203,short-c,621.7943
T0000203,flat,625.988
T0000203,flat,626.3198
T0000203,short,626.5062
T0000203,short-dr,626.6798
T0000203,flat,628.3361
T0000203,short,651.2982
T0000203,short-c,662.1777
T0000203,flat-z,673.625
T0000203,short-c,695.2432
T0000203,short-c,722.3649
T0000203,flat,767.2662
T0000203,flat,767.9652
T0000203,flat,768.1029
T0000203,short-ur,772.7026
T0000203,short-c,797.3212
T0000203,flat,804.3115
T0000203,short-ur,820.7272
T0000203,short,827.5819
T0000203,short,848.1961
T0000203,flat,849.9056
T0000203,short,856.9768
T0000203,step up,867.8159
T0000203,short-ur,872.3579
T0000203,flat,881.1489
T0000203,upward ramp,886.0569
T0000203,short,886.8843
T0000203,short-ur,887.0661
T0000203,flat,893.3504
T0000203,short-dr,895.2489
T0000233,short,0.4024
T0000233,short,0.9978
T0000233,short-c,2.6429
T0000233,short-c,2.8953
T0000233,short-ur,3.1139
T0000233,short,7.6984
T0000233,short,13.4318
T0000233,short-ur,19.2506
T0000233,complex,25.8856
T0000233,short-ur,26.0654
T0000233,short-c,26.4857
T0000233,short-c,26.7233
T0000233,short-ur,26.7504
T0000233,short,27.0074
T0000233,short,27.586
T0000233,short,27.778
T0000233,short-ur,28.31
T0000233,short-ur,28.3489
T0000233,short-ur,28.6023
T0000233,short-c,29.5495
T0000233,short,30.1593
T0000233,short-ur,30.3667
T0000233,short-c,30.424
T0000233,short-c,30.6682
T0000233,short-ur,30.8992
T0000233,short,31.0819
T0000233,short,31.5187
T0000233,short-ur,31.5555
T0000233,short,31.617
T0000233,short-c,31.8233
T0000233,short,31.9283
T0000233,short,32.1351
T0000233,short,32.1643
T0000233,short-ur,33.3839
T0000233,short-ur,33.6783
T0000233,short-c,34.2415
T0000233,short-ur,35.417
T0000233,short,36.7242
T0000233,short,37.0406
T0000233,short,41.026
T0000233,short-ur,41.1647
T0000233,short-c,42.1145
T0000233,short,42.3905
T0000233,short,42.582
T0000233,short,42.8876
T0000233,short,43.2071
T0000233,short-c,44.0386
T0000233,short-c,44.0719
T0000233,short,44.3048
T0000233,short,47.3047
T0000233,short,47.8597
T0000233,short-ur,48.0931
T0000233,short,48.1505
T0000233,short-ur,48.4008
T0000233,short-c,49.0731
T0000233,short-c,49.219
T0000233,short-c,49.3127
T0000233,short-c,49.4156
T0000233,short-ur,49.6128
T0000233,short-ur,49.6686
T0000233,short,50.2922
T0000233,short-ur,50.3961
T0000233,short,52.1466
T0000233,short-c,52.695
T0000233,short-ur,53.3734
T0000233,short-ur,53.697
T0000233,short,53.9985
T0000233,short-c,54.722
T0000233,short-c,56.3604
T0000233,short-ur,57.4612
T0000233,short-c,58.1304
T0000233,short-ur,58.1703
T0000233,short,58.4028
T0000233,short,58.8144
T0000233,short-ur,59.0755
T0000233,short,59.1718
T0000233,short-ur,59.4647
T0000233,short-c,59.8312
T0000233,short-ur,60.1313
T0000233,short-ur,60.6458
T0000233,short-ur,61.6878
T0000233,short-ur,62.0672
T0000233,short-c,62.3984
T0000233,short-c,62.4368
T0000233,short,62.8193
T0000233,short-ur,63.1203
T0000233,short-ur,63.7895
T0000233,short,64.0552
T0000233,short,64.5534
T0000233,short-c,65.0705
T0000233,short,65.1192
T0000233,short,65.4786
T0000233,short,65.6629
T0000233,short-c,66.116
T0000233,short,66.7233
T0000233,short,67.3223
T0000233,short-c,68.4185
T0000233,short,68.8015
T0000233,short,69.5946
T0000233,short,69.7425
T0000233,short-c,69.7727
T0000233,short,70.0303
T0000233,short,70.2059
T0000233,short,70.4189
T0000233,short,72.4556
T0000233,short,73.2769
T0000233,short,73.9486
T0000233,short,74.4488
T0000233,short,74.7694
T0000233,short-ur,75.1457
T0000233,short-ur,75.2097
T0000233,short-ur,75.7145
T0000233,short-ur,76.3299
T0000233,short-ur,76.5972
T0000233,short-ur,76.8517
T0000233,short-c,77.0181
T0000233,short-c,77.4123
T0000233,short-ur,78.5192
T0000233,short-c,78.7655
T0000233,short-c,79.2145
T0000233,short-c,79.5765
T0000233,short-c,79.8648
T0000233,short,80.322
T0000233,short,80.6896
T0000233,short,81.0531
T0000233,short-ur,81.7059
T0000233,short-ur,81.9281
T0000233,short-ur,82.0126
T0000233,short,82.1386
T0000233,short-ur,82.263
T0000233,short-ur,82.3121
T0000233,short,82.6767
T0000233,short-ur,82.8487
T0000233,short-c,83.03
T0000233,short,83.1569
T0000233,short,83.3597
T0000233,short-ur,83.3786
T0000233,short-ur,83.7355
T0000233,short-c,83.948
T0000233,short-ur,84.6525
T0000233,short,84.8696
T0000233,short,85.1374
T0000233,short-c,85.4
T0000233,short,85.5132
T0000233,short,85.6345
T0000233,short-ur,85.7666
T0000233,short-c,85.8818
T0000233,short,86.3861
T0000233,short,86.6416
T0000233,short,87.3845
T0000233,short-c,87.8638
T0000233,short-ur,88.512
T0000233,short,90.8349
T0000233,short,90.9542
T0000233,short,91.0863
T0000233,short-c,91.5993
T0000233,short-c,91.865
T0000233,short-c,93.1671
T0000233,short-ur,94.103
T0000233,short,94.6585
T0000233,short-ur,95.8602
T0000233,short,96.217
T0000233,short,96.6835
T0000233,short,99.9557
T0000233,short-c,100.2352
T0000233,short-ur,101.2305
T0000233,short-ur,101.4768
T0000233,short-ur,105.6839
T0000233,short-c,106.1621
T0000233,short,106.4606
T0000233,short-c,106.6296
T0000233,short-ur,107.8374
T0000233,short-ur,107.9756
T0000233,complex,108.0642
T0000233,short-ur,111.6497
T0000233,short,114.7596
T0000233,short-c,115.0412
T0000233,short-c,115.3177
T0000233,short-c,115.545
T0000233,short,122.5349
T0000233,short-c,122.8718
T0000233,short-ur,123.5164
T0000233,short-c,128.3737
T0000233,short-c,128.5514
T0000233,short,128.6461
T0000233,short-ur,129.5109
T0000233,short-c,130.0741
T0000233,short-ur,130.6577
T0000233,short-ur,132.0268
T0000233,short-c,132.3443
T0000233,short,132.7365
T0000233,short-ur,132.7615
T0000233,short-ur,136.4162
T0000233,short-ur,136.6138
T0000233,short,136.6635
T0000233,short-ur,137.1043
T0000233,short,140.4426
T0000233,short,140.8209
T0000233,short,144.4792
T0000233,short,145.43
T0000233,short,148.9152
T0000233,short-ur,149.5741
T0000233,short-ur,149.8874
T0000233,short-ur,152.2728
T0000233,short,152.4956
T0000233,short,152.6911
T0000233,short,168.5079
T0000233,short,168.7961
T0000233,short,169.1212
T0000233,short-c,176.3962
T0000233,short,193.7909
T0000233,flat,193.985
T0000233,flat,194.1744
T0000233,flat,197.5511
T0000233,short-c,203.4462
T0000233,short,203.7498
T0000233,short-ur,218.9178
T0000233,short-ur,219.1938
T0000233,short-ur,219.756
T0000233,short-c,220.5363
T0000233,short,220.6254
T0000233,short-ur,221.2034
T0000233,short-ur,221.7451
T0000233,short-c,224.4254
T0000233,short-ur,245.3068
T0000233,short-ur,245.6222
T0000233,flat,261.1706
T0000233,short,266.2343
T0000233,short,273.027
T0000233,short,273.6317
T0000233,flat,276.6535
T0000233,short,282.3301
T0000233,short,300.0396
T0000233,short-ur,318.0733
T0000233,short-ur,318.3529
T0000233,short,319.747
T0000233,short,356.5977
T0000233,short,357.1942
T0000233,short-ur,357.5342
T0000233,flat,366.5535
T0000233,short-ur,368.3558
T0000233,short-ur,376.2109
T0000233,short,376.4843
T0000233,flat,380.0663
T0000233,short-ur,380.3832
T0000233,short,381.1153
T0000233,short,394.6992
T0000233,short-ur,398.3692
T0000233,short-c,398.9949
T0000233,short,399.3052
T0000233,short-ur,401.3685
T0000233,short,401.9563
T0000233,short,426.9173
T0000233,short,427.3817
T0000233,flat,450.9952
T0000233,short-c,451.7677
T0000233,short-c,543.982
T0000233,short-c,545.3455
T0000233,short-c,545.6501
T0000233,short-c,545.9635
T0000233,multi-step,550.2755
T0000233,short,568.5867
T0000233,short-ur,569.0061
T0000233,short,573.9868
T0000233,short-c,574.2576
T0000233,inverted-u,586.1939
T0000233,short,602.2282
T0000233,short-ur,603.9086
T0000233,short-ur,604.0647
T0000233,short-c,604.353
T0000233,short-ur,604.609
T0000233,downward ramp,604.8353
T0000233,upward ramp,605.0263
T0000233,short-ur,605.1804
T0000233,inverted-u,605.231
T0000233,complex,605.7651
T0000233,short,606.6734
T0000233,flat,608.0819
T0000233,short,608.1566
T0000233,step down,608.3583
T0000233,short,608.5529
T0000233,flat under flat,608.7644
T0000233,flat,608.9635
T0000233,short,609.2047
T0000233,flat-z,609.8252
T0000233,flat,610.1181
T0000233,flat,610.3081
T0000233,short,610.8707
T0000233,inverted-u,631.6636
T0000233,short-c,631.724
T0000233,flat,656.3691
T0000233,multi-step,656.5949
T0000233,short,656.8796
T0000233,inverted-u,656.9088
T0000233,short-c,657.0782
T0000233,short,657.5011
T0000233,short,657.6629
T0000233,inverted-u,657.8165
T0000233,short,660.0484
T0000233,flat,660.2265
T0000233,flat,694.0999
T0000233,flat,721.2467
T0000233,flat,721.4945
T0000233,flat-mz,721.9456
T0000233,flat,722.3807
T0000233,flat,723.3305
T0000233,flat,723.5614
T0000233,complex,728.513
T0000233,flat,739.78
T0000233,flat,758.1394
T0000233,flat,789.0913
T0000233,short,796.289
T0000233,short-ur,796.6571
T0000233,flat,822.0487
T0000233,flat,836.0678
T0000233,short,856.622
T0000233,multi-step,862.7952
T0000233,flat,877.3969
T0000233,inverted-u,892.8128
T0000251,short,8.2432
T0000251,flat,10.0244
T0000251,short-ur,14.0349
T0000251,short-ur,27.1247
T0000251,short,30.0963
T0000251,short,35.2716
T0000251,short,37.2966
T0000251,short-dr,38.9913
T0000251,flat,41.7679
T0000251,short-ur,42.3511
T0000251,short-c,43.8231
T0000251,short,48.0348
T0000251,short,49.3352
T0000251,short-ur,60.1149
T0000251,short,73.7387
T0000251,flat,77.7185
T0000251,short,78.0518
T0000251,flat,78.208
T0000251,short,78.6037
T0000251,short,78.9734
T0000251,short,79.1546
T0000251,short-c,79.4731
T0000251,short,79.6462
T0000251,flat,81.9302
T0000251,short,83.1319
T0000251,downward ramp,83.3981
T0000251,short-ur,84.4677
T0000251,short,84.7098
T0000251,flat,88.0906
T0000251,flat,90.2159
T0000251,short-c,94.4875
T0000251,short-ur,103.3431
T0000251,short-ur,103.769
T0000251,flat,110.0446
T0000251,flat,110.2003
T0000251,flat-z,110.3959
T0000251,flat under inverted-u,112.0542
T0000251,flat,112.2222
T0000251,flat,112.3901
T0000251,inverted-u,112.5754
T0000251,short-ur,124.0872
T0000251,flat,144.8299
T0000251,flat,149.9228
T0000251,short,149.9673
T0000251,short,150.0743
T0000251,flat,150.1199
T0000251,flat,150.2955
T0000251,flat-mz,150.4916
T0000251,flat,155.9465
T0000251,flat,156.16
T0000251,flat,156.9955
T0000251,flat,157.1481
T0000251,flat,157.4609
T0000251,flat,157.6309
T0000251,flat,157.7958
T0000251,step up,157.9904
T0000251,flat,158.9258
T0000251,short,159.5002
T0000251,short,161.4028
T0000251,short,165.1455
T0000251,short-c,165.9801
T0000251,short,166.9452
T0000251,short,167.0947
T0000251,short,167.1367
T0000251,short,167.9411
T0000251,short,168.1003
T0000251,short,171.5235
T0000251,complex,180.1881
T0000251,short-dr,180.461
T0000251,short-ur,180.8757
T0000251,short-ur,181.1466
T0000251,short-ur,181.4225
T0000251,short,184.6666
T0000251,short-ur,184.9001
T0000251,short-ur,185.1863
T0000251,short-c,185.497
T0000251,short-c,185.7367
T0000251,short-c,186.0003
T0000251,short,190.5075
T0000251,flat,191.5202
T0000251,flat,200.5125
T0000251,flat,203.4524
T0000251,flat,203.5942
T0000251,short,204.2403
T0000251,short,204.8681
T0000251,short,207.662
T0000251,flat,222.8843
T0000251,flat,223.044
T0000251,short,224.4398
T0000251,flat,224.5667
T0000251,flat,224.7802
T0000251,short,224.96
T0000251,short,225.1504
T0000251,short-ur,225.3306
T0000251,short,235.4196
T0000251,step up,235.737
T0000251,short,236.1036
T0000251,short,236.7692
T0000251,flat,238.7486
T0000251,short,242.648
T0000251,flat,243.1441
T0000251,flat,244.0668
T0000251,short,250.0905
T0000251,short-ur,255.5811
T0000251,short-ur,255.7854
T0000251,short,256.4433
T0000251,short,256.7597
T0000251,short-ur,265.2543
T0000251,short-dr,265.7576
T0000251,flat,267.3873
T0000251,short-ur,309.2515
T0000251,short,309.4661
T0000251,short-ur,309.5644
T0000251,flat,311.1372
T0000251,flat,311.3374
T0000251,flat,311.5289
T0000251,flat,311.7532
T0000251,flat,311.9436
T0000251,flat,319.0881
T0000251,flat-z,319.2734
T0000251,flat-mz,319.4583
T0000251,flat,319.6743
T0000251,flat,321.6742
T0000251,flat,321.8841
T0000251,flat,322.0986
T0000251,flat,322.3249
T0000251,flat,323.5558
T0000251,short,326.8398
T0000251,flat,327.1618
T0000251,flat,327.3855
T0000251,flat,329.0285
T0000251,flat,329.2764
T0000251,flat,329.4264
T0000251,flat,329.9886
T0000251,flat,330.1729
T0000251,flat,332.227
T0000251,flat,334.1455
T0000251,flat,334.3032
T0000251,flat-z,334.4757
T0000251,flat-z,334.6565
T0000251,short,334.8536
T0000251,flat,339.0151
T0000251,flat under flat,339.2424
T0000251,short,342.5382
T0000251,flat,343.4229
T0000251,flat,343.7608
T0000251,flat,344.2334
T0000251,flat,344.4582
T0000251,flat,344.6599
T0000251,flat-mz,344.8427
T0000251,flat,345.2789
T0000251,flat,360.13
T0000251,flat,360.3246
T0000251,short,377.8928
T0000251,flat,386.8666
T0000251,short,391.7813
T0000251,flat,391.9098
T0000251,flat,392.1408
T0000251,short,392.3148
T0000251,flat,392.9809
T0000251,flat,393.1924
T0000251,step up,394.6967
T0000251,flat,402.0715
T0000251,short,402.2384
T0000251,flat,402.5579
T0000251,flat,409.9563
T0000251,flat,416.3573
T0000251,flat,421.6545
T0000251,short,428.3607
T0000251,short,428.5322
T0000251,short,428.7226
T0000251,flat,429.912
T0000251,short-ur,438.7097
T0000251,short-c,438.9585
T0000251,short,440.2053
T0000251,short-ur,440.8104
T0000251,step down,448.0558
T0000251,flat,459.2942
T0000251,short-ur,476.1564
T0000251,flat,479.6333
T0000251,flat-z,493.529
T0000251,short,544.3435
T0000251,short,546.2225
T0000251,short,557.9975
T0000251,short,558.38
T0000251,flat,563.4176
T0000251,flat,605.3877
T0000251,flat,605.5731
T0000251,flat,606.0436
T0000251,flat,606.2597
T0000251,flat-mz,606.4076
T0000251,complex,609.578
T0000251,complex,610.3336
T0000251,short,610.5661
T0000251,short,610.7673
T0000251,flat under inverted-u short,611.9398
T0000251,short,612.4272
T0000251,flat,613.8209
T0000251,flat,614.039
T0000251,flat,614.381
T0000251,flat-z,614.6253
T0000251,flat-z,615.3999
T0000251,flat,615.6267
T0000251,flat,617.3276
T0000251,short,618.1591
T0000251,short-c,618.3255
T0000251,short,618.521
T0000251,short,618.7125
T0000251,step up,618.7453
T0000251,short,618.9486
T0000251,short,619.1196
T0000251,flat,619.2691
T0000251,flat,619.8927
T0000251,short,620.1856
T0000251,short,620.3571
T0000251,short,620.4927
T0000251,short-ur,625.347
T0000251,flat,649.4884
T0000251,short,650.1703
T0000251,short,650.859
T0000251,short,660.4769
T0000251,inverted-u,661.8112
T0000251,short-c,662.4404
T0000251,short,682.009
T0000251,upward ramp,692.8568
T0000251,flat,693.035
T0000251,multi-step,698.6091
T0000251,step down,698.8195
T0000251,flat,698.8728
T0000251,flat,712.2053
T0000251,flat,712.4367
T0000251,short-ur,712.4899
T0000251,short,713.9046
T0000251,flat,715.1339
T0000251,short,716.3243
T0000251,flat,716.3832
T0000251,short,716.7897
T0000251,flat,717.0385
T0000251,flat,718.5827
T0000251,short-dr,741.2183
T0000251,flat,745.218
T0000251,flat,760.1961
T0000251,flat,760.3886
T0000251,short-c,760.621
T0000251,short-ur,761.1699
T0000251,flat,766.8341
T0000251,short-ur,783.7393
T0000251,short-ur,784.408
T0000251,short-dr,785.3916
T0000251,short-ur,785.6466
T0000251,unclear,785.6901
T0000251,unclear,785.9691
T0000251,short-ur,786.2948
T0000251,short-dr,786.3362
T0000251,short-ur,786.6593
T0000251,short-dr,786.7008
T0000251,short-dr,787.0725
T0000251,short-ur,787.3935
T0000251,short-dr,787.438
T0000251,short-ur,787.7586
T0000251,short-dr,787.8015
T0000251,short-ur,787.8251
T0000251,flat,788.1569
T0000251,short-ur,788.7672
T0000251,flat-z,805.1199
T0000251,flat-mz,805.3191
T0000251,flat,805.9642
T0000251,flat,807.5709
T0000251,flat-z,807.7419
T0000251,flat-z,807.9989
T0000251,short-ur,808.2821
T0000251,short-ur,808.5432
T0000251,flat,839.875
T0000251,flat-z,844.4149
T0000251,flat,844.7759
T0000251,flat,845.1138
T0000251,flat,859.991
T0000251,flat,860.5404
T0000251,flat,867.3239
T0000251,upward ramp,869.2777
T0000251,flat,887.6134
T0000251,flat,896.1351
T0000260,flat,11.6326
T0000260,inverted-u,11.8323
T0000260,flat,12.0161
T0000260,flat,12.5844
T0000260,short,13.9335
T0000260,short,14.4629
T0000260,flat,21.8275
T0000260,short-ur,22.0477
T0000260,flat,22.2074
T0000260,flat,22.4153
T0000260,short-ur,22.6657
T0000260,flat,41.2308
T0000260,flat,41.451
T0000260,flat,41.6655
T0000260,short,41.8529
T0000260,short-dr,47.0809
T0000260,flat,57.86
T0000260,flat,58.9255
T0000260,short-c,70.7041
T0000260,short,77.6099
T0000260,flat,88.704
T0000260,short-c,105.409
T0000260,short,127.2959
T0000260,flat,130.9393
T0000260,short,133.505
T0000260,short-ur,133.5398
T0000260,flat,146.9742
T0000260,short,153.3614
T0000260,flat,164.2096
T0000260,short,165.0027
T0000260,flat,175.2709
T0000260,short,187.3961
T0000260,flat,188.185
T0000260,flat,194.2492
T0000260,short-c,202.5113
T0000260,short,202.5825
T0000260,short-c,202.8979
T0000260,short,202.9578
T0000260,flat,209.6563
T0000260,flat,209.7054
T0000260,flat,211.8425
T0000260,flat,212.0033
T0000260,short,212.0724
T0000260,flat,212.7708
T0000260,flat,213.014
T0000260,step down,217.176
T0000260,step down,217.4044
T0000260,flat,217.5938
T0000260,flat,224.2554
T0000260,flat,224.4423
T0000260,flat,273.7597
T0000260,flat,276.3263
T0000260,short,277.8772
T0000260,short,278.0533
T0000260,flat,278.0958
T0000260,flat,278.2889
T0000260,short,280.3159
T0000260,short,280.5534
T0000260,short,280.6517
T0000260,inverted-u,280.772
T0000260,step down,280.9016
T0000260,flat,281.091
T0000260,flat,281.2973
T0000260,flat under flat,281.4894
T0000260,flat-z,281.6466
T0000260,upward ramp,281.8099
T0000260,flat,281.9548
T0000260,flat,282.1022
T0000260,flat,282.2819
T0000260,step up,282.4775
T0000260,inverted-u,282.6449
T0000260,step down,285.039
T0000260,short-ur,285.2285
T0000260,short,285.9642
T0000260,multi-step-s,286.1035
T0000260,flat,286.2484
T0000260,flat,286.7415
T0000260,flat under short,286.9585
T0000260,flat,287.3333
T0000260,flat,287.4992
T0000260,flat,287.684
T0000260,flat,287.8551
T0000260,short,288.3665
T0000260,step down,288.5903
T0000260,step down,288.876
T0000260,short,289.1069
T0000260,upward ramp,289.2364
T0000260,flat,289.433
T0000260,flat,289.8022
T0000260,flat,289.9901
T0000260,flat,290.4437
T0000260,short,300.2306
T0000260,short,301.1625
T0000260,flat,301.1926
T0000260,short,301.2418
T0000260,flat-mz,301.3785
T0000260,flat-mz,301.5823
T0000260,flat,301.8188
T0000260,short,302.0723
T0000260,step up,305.8677
T0000260,flat,313.1724
T0000260,flat,316.2004
T0000260,flat,316.4682
T0000260,flat,320.0383
T0000260,upward ramp,321.6276
T0000260,upward ramp,321.8006
T0000260,multi-step,321.9455
T0000260,flat,322.116
T0000260,short,322.3337
T0000260,step down,322.4698
T0000260,step down,322.7734
T0000260,step down,322.9516
T0000260,step down,323.1518
T0000260,step down,323.375
T0000260,step down,323.5558
T0000260,flat,323.6694
T0000260,flat,323.7964
T0000260,flat,324.1379
T0000260,flat,324.3356
T0000260,flat,324.4887
T0000260,flat,324.6719
T0000260,flat,329.2656
T0000260,flat,329.7366
T0000260,short,334.2064
T0000260,flat,334.4107
T0000260,flat,334.7107
T0000260,short,339.7437
T0000260,short-c,339.7975
T0000260,short,339.9162
T0000260,short-c,339.9603
T0000260,flat,349.7098
T0000260,flat-mz,349.869
T0000260,flat,350.0994
T0000260,flat,350.338
T0000260,flat,350.6954
T0000260,flat,351.04
T0000260,flat,351.2314
T0000260,flat,351.4311
T0000260,flat,352.2083
T0000260,flat,352.4121
T0000260,short,353.0009
T0000260,flat,353.2001
T0000260,short,353.8508
T0000260,short,354.1544
T0000260,flat,354.3075
T0000260,short,356.8747
T0000260,flat,357.017
T0000260,flat,360.601
T0000260,flat,362.2655
T0000260,flat,362.4309
T0000260,flat,363.0279
T0000260,flat,370.3203
T0000260,short,370.7504
T0000260,flat,371.9674
T0000260,short,372.0488
T0000260,flat,372.1738
T0000260,flat,372.3309
T0000260,flat,372.5357
T0000260,step down over flat,372.9085
T0000260,flat,373.1706
T0000260,flat,373.3954
T0000260,flat,373.6217
T0000260,flat,373.7932
T0000260,flat,374.0334
T0000260,flat,374.2904
T0000260,flat,374.4762
T0000260,short,375.215
T0000260,short-c,375.492
T0000260,short-c,375.7818
T0000260,short,376.7014
T0000260,short,376.9686
T0000260,short,377.1791
T0000260,short,378.0541
T0000260,step up,378.222
T0000260,flat,378.4171
T0000260,step up,378.5758
T0000260,flat,378.6623
T0000260,short,378.7658
T0000260,flat,378.927
T0000260,flat,379.9536
T0000260,flat,382.1025
T0000260,multi-step-s,382.5653
T0000260,flat,385.5784
T0000260,flat,385.8324
T0000260,short,386.091
T0000260,flat,386.2917
T0000260,flat,386.5743
T0000260,flat,386.8533
T0000260,flat,387.1339
T0000260,flat,387.3571
T0000260,flat,387.8
T0000260,short,389.0206
T0000260,flat,389.4333
T0000260,flat,390.0876
T0000260,flat,395.285
T0000260,short,409.2134
T0000260,short,412.0683
T0000260,flat,417.5482
T0000260,flat,423.6799
T0000260,flat,426.7264
T0000260,flat,426.8385
T0000260,flat,426.966
T0000260,multi-step,427.158
T0000260,flat,435.2721
T0000260,flat,435.9429
T0000260,flat,436.3862
T0000260,flat,436.6458
T0000260,flat,441.0895
T0000260,flat,454.7077
T0000260,flat,455.19
T0000260,flat,455.4255
T0000260,short,462.936
T0000260,flat,463.1925
T0000260,short,466.8948
T0000260,short,466.9301
T0000260,flat,467.2235
T0000260,short,467.3786
T0000260,flat,467.4283
T0000260,flat,467.5809
T0000260,short,467.9214
T0000260,step up,468.4426
T0000260,upward ramp,468.7191
T0000260,short,468.8849
T0000260,step down,469.0037
T0000260,flat,469.1788
T0000260,flat,469.8137
T0000260,flat,469.9991
T0000260,flat,470.4681
T0000260,short,470.6744
T0000260,inverted-u,470.7983
T0000260,multi-step-s,470.9386
T0000260,multi-step,471.0855
T0000260,step down,471.2478
T0000260,flat,471.4429
T0000260,short,471.8151
T0000260,flat,474.2742
T0000260,flat,480.7761
T0000260,flat,481.4673
T0000260,short,482.242
T0000260,step down,482.3848
T0000260,step down,482.5497
T0000260,step down,482.7709
T0000260,short,484.2229
T0000260,inverted-u,484.591
T0000260,short,484.7349
T0000260,short,485.3032
T0000260,short,485.8321
T0000260,flat,485.8787
T0000260,flat,486.0205
T0000260,flat,486.2207
T0000260,flat,486.3887
T0000260,short,486.5495
T0000260,flat,486.8551
T0000260,step down,487.0077
T0000260,step down,487.2299
T0000260,step down,487.4152
T0000260,short,487.766
T0000260,flat,487.8008
T0000260,short-c,493.2884
T0000260,flat,495.1234
T0000260,short,495.2929
T0000260,flat,495.4751
T0000260,flat,495.7358
T0000260,short,496.2175
T0000260,flat,496.6998
T0000260,flat,501.1072
T0000260,flat,501.6186
T0000260,flat,501.803
T0000260,flat,502.1977
T0000260,step down,502.3523
T0000260,short,502.5315
T0000260,step down,502.7189
T0000260,flat,502.9596
T0000260,flat,503.1976
T0000260,flat-mz,503.3615
T0000260,flat,503.6032
T0000260,flat,503.8371
T0000260,flat,504.0194
T0000260,flat,504.2278
T0000260,step down,504.3942
T0000260,step down,504.7301
T0000260,short-dr,507.8696
T0000260,short,509.3375
T0000260,flat,509.462
T0000260,short,509.634
T0000260,flat,509.7861
T0000260,flat,514.7453
T0000260,flat,521.7924
T0000260,step up,522.0039
T0000260,inverted-u,529.2487
T0000260,flat,529.3235
T0000260,short,529.5313
T0000260,upward ramp,529.7438
T0000260,flat,530.9199
T0000260,short,531.1795
T0000260,short,531.6213
T0000260,short,545.6163
T0000260,short,546.4074
T0000260,short,549.9463
T0000260,inverted-u,550.7394
T0000260,short,551.041
T0000260,flat,551.424
T0000260,flat,551.4982
T0000260,step down,551.6195
T0000260,short,552.6082
T0000260,step up,552.6773
T0000260,step down,552.8125
T0000260,multi-step,553.0808
T0000260,step down,553.2564
T0000260,short,553.4791
T0000260,flat,553.6199
T0000260,flat,553.6629
T0000260,step down,553.8319
T0000260,step down,554.1652
