"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
3804,"T0000298","short",0.0112,231.0681,NA,NA,NA,NA,NA,43900,43900,44400,44400,43900,43900,43900,NA,NA,NA,NA,NA,NA,44400,44400,44400,NA,NA,NA,NA,44400,44400,NA,NA,44400,44400,44400,44400,44400,44900,44900,43900,43900,43900,43900,43900,43900,43900,NA,NA,NA,NA,NA,NA,NA,"SD"
3805,"T0000298","flat",0.0573,231.3185,NA,46800,46800,47300,47800,47800,48300,47800,48300,48300,48800,49300,49300,49800,49800,49800,50200,50200,50700,50700,50200,50200,50200,50200,50200,NA,NA,50200,50700,NA,NA,50700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,47300,47300,47300,47300,46800,"SD"
3806,"T0000298","unclear",0.0353,231.5294,NA,NA,NA,NA,NA,NA,NA,50200,49800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48300,49300,49800,50200,50700,50700,51200,51200,51700,51700,51700,52200,52200,51700,52200,52200,51700,51700,51200,50700,50200,"SD"
3807,"T0000298","flat",0.0209,231.6799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51700,51700,51700,52200,52200,51700,52200,52200,52200,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51700,NA,NA,NA,NA,"SD"
3808,"T0000298","flat",0.0204,232.4096,46800,46800,46800,47300,47800,47800,47800,47800,47800,48300,48300,48300,48300,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48300,48300,48300,48300,48300,48300,48300,48300,NA,48300,NA,NA,"SD"
3809,"T0000298","flat",0.0245,232.6394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49800,NA,49800,NA,NA,49800,50200,50200,50700,50700,50700,50700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51700,51700,52200,52200,51700,51200,51200,50700,"SD"
3810,"T0000298","flat",0.0153,232.7843,NA,NA,NA,NA,47300,47300,47300,47300,47300,47800,48300,48300,48300,48300,48300,NA,NA,NA,NA,NA,NA,NA,49800,49300,49300,49300,49300,49300,49800,49800,49800,49800,49300,49300,49300,49300,49300,49300,49300,49300,48800,NA,NA,48300,48300,48300,NA,NA,NA,NA,"SD"
3811,"T0000298","short",0.0046,233.3132,75600,75600,75600,75600,75600,75600,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,"SD"
3812,"T0000298","step up",0.0261,233.9932,NA,NA,49300,49300,49800,49800,50200,50200,50700,50700,51200,51200,51200,51200,51200,51700,51700,51200,51700,51200,51200,51200,51200,51200,50700,50700,50700,50700,50700,50700,50700,50700,50200,NA,NA,NA,NA,NA,NA,NA,83900,83900,83400,83400,NA,NA,NA,NA,NA,NA,"SD"
3813,"T0000298","flat",0.0384,238.1061,NA,NA,53200,NA,53200,53200,53700,53700,53200,53700,53700,53200,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52700,52700,52700,53700,53700,53700,53700,54100,54100,54600,54600,54600,54600,54600,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,"SD"
3814,"T0000298","flat",0.0614,238.5843,NA,NA,45400,45400,45400,45800,45400,NA,45800,46300,NA,NA,46800,47300,47300,47300,47300,47300,NA,NA,46800,47300,47300,47800,48300,48300,48300,48300,48300,48300,47800,47800,47800,47800,47800,47800,47300,47300,46800,46800,46800,46800,46800,46300,45800,45800,45800,45800,45400,NA,"SD"
3815,"T0000298","flat",0.0256,239.3159,NA,NA,NA,86900,86400,86400,86400,86900,86900,86900,86900,NA,86400,85900,86400,86400,86900,NA,NA,85900,86400,86400,86400,86400,86900,NA,86900,NA,NA,NA,NA,NA,NA,NA,NA,88300,88300,87800,NA,NA,NA,NA,NA,87400,87400,86900,87400,NA,NA,NA,"SD"
3816,"T0000298","short",0.004,254.2842,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3817,"T0000298","short-ur",0.003,257.9891,62900,62900,62900,62900,62900,62900,62900,62900,62900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3818,"T0000298","flat",0.0588,262.6396,NA,NA,NA,NA,NA,NA,NA,NA,42900,42900,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900,42900,43400,NA,NA,NA,NA,NA,NA,NA,42400,42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3819,"T0000298","flat",0.0276,269.1317,NA,53700,53200,53200,53200,NA,52200,52700,52700,52200,52200,51700,51700,51700,51700,51200,51200,51200,51200,51200,51200,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,"SD"
3820,"T0000298","flat",0.0363,269.2741,45400,45800,45800,45800,45800,46300,46300,46300,46300,46800,46300,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,45800,45800,45800,45400,44900,43900,"SD"
3821,"T0000298","step down",0.0481,274.8533,NA,NA,NA,71200,71700,72200,72200,72700,72700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3822,"T0000298","complex",0.0773,429.0606,49800,50700,52700,55600,55600,56100,56600,56600,57100,57600,58100,58100,58500,58500,58500,58500,58500,58500,59000,59000,59000,59000,58500,58500,58500,58100,58100,57600,57100,57100,57100,57100,57100,57100,57100,57100,57600,57600,57100,57100,56600,56600,NA,NA,NA,NA,48300,49300,49300,48800,"SD"
3823,"T0000298","flat-z",0.0599,429.2178,56600,57100,NA,NA,NA,57600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60500,61500,61500,62000,62900,62900,63400,63400,63400,63400,63900,63400,63400,63400,NA,NA,NA,NA,NA,62500,62500,62000,NA,61000,61000,60500,60500,NA,NA,NA,"SD"
3824,"T0000298","flat",0.0225,429.7292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3825,"T0000298","flat",0.0737,429.8547,43900,43400,44400,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,NA,NA,44900,44900,44900,44900,44900,44900,44900,44400,44400,44400,44400,43900,43900,43900,43900,43400,43400,42900,42900,42400,42400,42400,41900,41900,41900,NA,NA,NA,NA,NA,NA,NA,NA,41000,"SD"
3826,"T0000298","flat",0.0317,432.0665,NA,NA,NA,NA,NA,NA,68800,68300,68300,68800,68300,68800,68800,68800,68800,68800,69300,69300,69300,69300,69300,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71700,71700,71700,72200,71700,71700,71700,NA,"SD"
3827,"T0000298","flat",0.0389,452.1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3828,"T0000298","flat",0.0384,452.4774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51700,52200,52200,NA,53200,53200,53200,52700,52200,52200,NA,NA,"SD"
3829,"T0000298","flat",0.0476,452.6177,NA,NA,NA,NA,45400,NA,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,48300,48300,48800,49300,49300,49800,50200,50200,50200,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,NA,NA,NA,50700,50700,50700,50200,NA,"SD"
3830,"T0000298","flat",0.0209,452.7805,43900,43900,44400,44400,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45400,44900,45400,45400,45400,45400,44900,45400,45400,44900,44900,44900,44900,44900,44900,44400,44400,44400,44400,44400,43900,43900,43900,43400,42400,42900,42400,NA,NA,42400,41900,41900,NA,NA,NA,"SD"
3831,"T0000298","short",0.0087,454.2402,50700,50700,50700,50700,50700,50700,50700,50700,50700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,50700,50700,50700,"SD"
3832,"T0000298","short",0.0025,456.1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,89300,88800,88800,88800,88800,88800,88800,88800,88800,88800,88800,89300,89300,89300,89300,89300,89300,89300,89300,89300,NA,"SD"
3833,"T0000298","short",0.0102,456.2308,NA,NA,NA,81000,81000,81000,81000,81000,81500,81500,81000,81000,81000,81500,81500,82000,82000,82000,82500,82500,82500,82500,82500,82500,82500,82500,82500,83000,83000,83000,83000,83000,83000,83000,83000,83000,83000,83400,83400,83400,83400,83400,83400,83400,83400,83000,83000,NA,NA,NA,"SD"
3834,"T0000298","flat",0.0721,480.9559,NA,NA,NA,74700,NA,NA,NA,NA,NA,NA,NA,74200,NA,74700,74700,74700,74700,74700,74700,74200,74200,74700,75100,75600,75600,75600,75600,75600,75100,74700,74200,74200,74200,NA,NA,73700,74200,74700,75100,75100,75100,74700,74700,74700,75100,75100,75100,74700,NA,NA,"SD"
3835,"T0000298","flat",0.0138,517.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45800,45800,45800,45800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,"SD"
3836,"T0000298","flat",0.0378,524.3894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34100,34100,34100,34600,34600,34100,34600,34600,34600,34600,34600,34600,34600,34600,34600,34600,NA,NA,NA,NA,NA,35100,35100,35100,NA,"SD"
3837,"T0000298","flat",0.025,559.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,51200,51200,51700,51700,51200,51200,51200,51200,51200,51200,51200,51700,51200,50700,51200,51200,51200,50700,51200,50700,50700,50700,50700,50700,50200,50200,50200,50200,49800,49800,49800,49800,49300,49300,49300,NA,NA,NA,NA,NA,NA,"SD"
3838,"T0000298","flat-z",0.0926,579.1621,47300,47800,47800,NA,48800,48800,NA,48800,48800,49300,49300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53700,NA,NA,NA,NA,NA,55100,55100,NA,NA,NA,NA,NA,NA,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3839,"T0000298","flat",0.0143,626.1519,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65900,65400,65400,65900,65900,66400,66400,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65400,65400,65400,65400,65400,64900,64900,NA,NA,"SD"
3840,"T0000298","step up",0.0471,626.2911,45800,45400,45800,46300,46300,46300,46300,46300,45800,45800,45800,45800,45400,45400,45400,45400,44900,NA,NA,NA,44900,44900,44400,NA,NA,NA,44400,44400,44400,43900,43900,43900,43900,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,64400,64400,NA,NA,"SD"
3841,"T0000298","short",0.0051,626.8277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73700,73700,73700,73700,73700,73200,73200,73200,73200,73200,"SD"
3842,"T0000298","multi-step",0.0414,627.1068,NA,NA,NA,NA,72700,72700,72200,NA,72200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44900,44900,45800,NA,NA,NA,NA,44400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,67800,67300,NA,NA,"SD"
3843,"T0000298","flat",0.0266,628.6151,NA,NA,NA,NA,NA,NA,NA,NA,66800,NA,NA,NA,30700,NA,NA,NA,NA,NA,NA,NA,NA,66400,66400,66400,NA,66400,66800,66800,66400,66400,66400,66400,66800,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,65900,65900,NA,"SD"
3844,"T0000298","flat",0.0138,628.9602,50200,50200,50700,50700,50700,50700,50700,50700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,52200,52200,52200,52200,52200,52200,52200,52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3845,"T0000298","short",0.0107,633.7623,70300,70300,70300,NA,NA,NA,NA,70300,70300,70300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3846,"T0000298","flat",0.0573,640.5841,43900,43900,44400,44900,44900,44900,45400,45800,45800,45800,46300,46300,46300,46300,46300,46300,46800,46300,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45400,45400,45400,44900,44900,44400,NA,NA,44400,44400,NA,"SD"
3847,"T0000298","flat",0.0471,731.2722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35600,NA,NA,NA,NA,NA,NA,35600,35600,35600,35600,35600,35600,NA,36100,35600,36100,36100,36100,36100,36100,36100,36100,36100,36600,NA,NA,NA,NA,"SD"
3848,"T0000298","flat",0.022,731.4595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36100,36100,36600,36600,36600,36600,36600,NA,NA,NA,NA,NA,NA,NA,37100,37100,37100,37500,37100,37500,37500,37500,37500,37500,37500,NA,NA,NA,NA,NA,NA,38500,NA,38500,NA,NA,NA,"SD"
3849,"T0000298","flat",0.0348,758.8142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3850,"T0000298","flat",0.0163,822.5187,NA,NA,46800,46800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,47800,NA,NA,47800,48300,48300,47800,48300,48300,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3851,"T0000298","short",0.0066,822.5971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48800,48800,48800,48800,"SD"
3852,"T0000298","short",0.0035,827.1196,NA,NA,NA,NA,NA,NA,NA,79100,79100,79100,79100,79100,79100,79100,NA,NA,NA,NA,NA,NA,NA,79500,79500,79500,79500,79500,79500,79500,79500,79500,79500,79500,79500,79500,79500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3853,"T0000298","flat",0.0266,1041.1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3854,"T0000298","flat",0.0291,1041.3143,NA,NA,NA,NA,NA,NA,NA,NA,32200,32200,NA,32200,NA,32200,32200,32200,32200,NA,32200,32200,32200,32200,32200,32200,32200,32200,NA,NA,NA,NA,32700,32200,32200,32200,32200,NA,32700,32700,NA,NA,32200,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3855,"T0000298","flat",0.0491,1042.1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32200,32200,32200,32200,32200,32200,32200,32200,32200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3856,"T0000298","short",0.0025,1045.1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3857,"T0000298","short",0.0087,1062.4082,NA,NA,NA,43900,43900,43900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43900,43900,43900,NA,NA,NA,42900,42900,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3858,"T0000298","flat",0.0824,1062.6212,NA,47300,47800,47800,47800,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,47800,47300,46800,46300,46300,46300,46300,46800,46800,46800,46800,46800,46800,47300,47300,46800,46800,47300,47300,NA,46800,46800,46800,46800,47300,47300,47800,47800,47800,47800,NA,"SD"
3859,"T0000298","flat",0.0486,1252.3852,NA,NA,NA,34100,NA,NA,34100,33600,33600,34100,34100,34100,34100,34100,34600,34100,34100,34100,34100,34600,34100,34600,34100,34600,NA,34600,NA,NA,34600,34600,34600,NA,NA,NA,NA,NA,NA,NA,35100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3860,"T0000298","flat",0.0481,1252.7585,NA,NA,NA,NA,NA,NA,NA,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,34600,NA,NA,NA,35100,35100,35100,35100,35100,35100,35100,35100,35100,35600,35600,35600,35600,NA,NA,"SD"
3861,"T0000298","unclear",0.0153,1407.7414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47300,47300,NA,47800,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49300,NA,NA,NA,49300,49300,NA,NA,NA,49300,49300,49800,49800,49800,49800,49800,49800,49800,"SD"
3862,"T0000298","short",0.0061,1457.7285,NA,NA,NA,NA,NA,NA,NA,NA,NA,55600,55600,55600,55600,56100,56100,56100,56100,56100,56100,56100,56100,55600,55600,55600,55600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3863,"T0000298","flat",0.0363,1468.2541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3864,"T0000298","flat",0.0312,1468.6484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3865,"T0000298","short",0.0102,1468.9653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85400,85400,85400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84900,84900,84900,84900,84900,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3866,"T0000298","short",0.0071,1469.2915,NA,NA,NA,NA,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,"SD"
3867,"T0000298","short",0.0061,1469.6494,77600,77600,77600,77600,77600,NA,NA,NA,NA,78100,78100,78100,78100,79100,79100,79100,79100,79500,79500,79500,79500,79500,79500,79500,79500,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,79500,"SD"
3868,"T0000298","short",0.0046,1469.6903,NA,NA,NA,NA,NA,NA,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,87800,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,88300,87800,87800,87800,87800,87800,NA,NA,NA,NA,NA,NA,"SD"
3869,"T0000298","short",0.0107,1469.8562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3870,"T0000298","short",0.0035,1470.0932,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3871,"T0000298","flat",0.0158,1470.2572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73700,73700,73700,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,73700,73700,73700,NA,NA,73200,73200,73200,NA,NA,72700,NA,NA,NA,NA,NA,NA,NA,"SD"
3872,"T0000298","short",0.0046,1470.6411,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,NA,"SD"
3873,"T0000298","short",0.0087,1470.6831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3874,"T0000298","short-dr",0.0102,1471.2493,47300,47300,47300,46800,46800,46800,46800,46800,46800,46800,NA,NA,NA,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,45800,45800,45800,45800,45800,45800,45800,45400,45400,44900,44900,44900,44400,44400,NA,NA,NA,NA,NA,43400,43400,43400,42400,42400,42400,42400,42400,"SD"
3875,"T0000298","short-dr",0.0102,1471.5263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,45400,45400,45400,45400,45400,45400,45400,44900,44900,44400,44400,44400,44400,44400,NA,NA,NA,43400,43400,42900,42900,42400,"SD"
3876,"T0000298","short",0.0102,1471.6154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3877,"T0000298","downward ramp",0.0204,1471.9313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58100,58100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3878,"T0000298","short",0.0097,1472.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3879,"T0000298","downward ramp",0.0163,1472.4843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
3880,"T0000298","short",0.0097,1479.47,NA,NA,NA,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,NA,NA,NA,NA,NA,NA,"SD"
3881,"T0000298","flat",0.0281,1551.8674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
