"unique.id","file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","strain"
145,"T0000100","flat",0.0849,288.1023,NA,45400,45400,45400,44900,44900,44900,44900,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43400,43400,43400,42900,42900,42900,42400,42400,42400,42400,42400,42400,41900,41900,NA,NA,NA,41900,NA,41900,41500,41500,41500,NA,NA,41500,NA,NA,41900,41900,41900,NA,"SD"
146,"T0000100","flat",0.0527,297.8006,NA,NA,NA,45400,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43900,43900,43900,43900,NA,43900,43900,43900,NA,43400,44400,43900,43900,NA,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
147,"T0000100","flat-z  harmx",0.1254,298.3178,NA,NA,NA,46300,NA,NA,45400,45400,44900,NA,43900,43900,43400,42900,42900,42400,41900,41900,41500,41000,41000,41000,41000,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40500,40500,40000,40000,40000,40000,40000,40000,39500,39500,39500,"SD"
148,"T0000100","flat",0.0624,298.5799,43900,44400,43900,43900,44400,44400,43900,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43900,43900,43900,43900,43900,43900,44400,44400,44400,44400,44900,44900,44900,44900,44900,44900,NA,45400,45400,45400,45400,45400,45400,45400,45800,45400,"SD"
149,"T0000100","flat",0.045,298.8011,NA,NA,45800,45800,45800,45800,45800,45800,45800,46300,45800,45800,NA,45400,NA,NA,45400,45400,45400,45400,45400,45400,45400,NA,NA,NA,44400,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44400,NA,NA,NA,NA,44400,44400,44400,NA,NA,"SD"
150,"T0000100","flat",0.0936,305.7449,NA,47800,47800,46800,47300,NA,46300,45800,45800,45800,45400,45400,44900,44900,44400,44400,44400,44400,43900,43900,44400,43900,43900,43900,43400,43400,NA,NA,42400,42400,42400,42400,NA,42400,41900,41900,41900,41900,NA,41500,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
151,"T0000100","flat",0.1254,310.638,NA,45800,NA,NA,NA,NA,44400,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42900,42400,42400,42400,41900,41900,41900,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41500,41500,41900,41500,41900,41900,41500,"SD"
152,"T0000100","flat-z  harmx",0.1336,310.8659,44900,45800,45400,45400,44900,44900,44400,44400,43900,43900,41900,41900,41500,41500,41000,41000,41000,41000,41000,40500,40500,41000,41000,41000,41000,41000,41000,41500,41500,41500,41900,41900,41900,41900,41900,42400,42400,41900,42400,42400,42400,41900,41900,41900,41900,41900,41500,41000,40500,NA,"SD"
153,"T0000100","flat  harmx",0.0844,311.1203,44900,45400,45400,45400,45400,45400,45400,45400,44900,44900,44900,44900,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43900,43900,43900,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44900,44900,44900,45400,45400,45400,45400,44900,43900,"SD"
154,"T0000100","flat",0.0158,311.3687,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47800,47800,47800,47300,47300,47300,47800,47300,47300,47800,47800,47300,47800,47800,47800,47800,47800,47300,47300,"SD"
155,"T0000100","flat",0.0988,315.5404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,43900,43900,43900,43400,43400,43400,42900,43400,42900,42900,42900,42400,42400,NA,42400,NA,42400,NA,41900,42400,NA,NA,NA,NA,41900,NA,NA,NA,NA,NA,NA,42400,42400,42900,43400,NA,43900,"SD"
156,"T0000100","flat",0.13,315.7647,NA,46300,46300,NA,45800,45400,45400,44900,44400,44400,43900,43400,43400,42900,42900,42400,42400,41900,41900,41900,41500,41500,NA,41500,41000,41000,41000,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,39500,40000,39500,39500,39500,39500,39000,39000,39000,39000,39000,39000,NA,"SD"
157,"T0000100","flat",0.0721,321.0035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14600,"SD"
158,"T0000100","flat-z harmx",0.1121,321.1903,NA,NA,43400,43400,42900,42400,41900,41500,41500,41000,41000,40500,40000,40000,39500,39500,39500,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,38500,39000,38500,38500,38500,38500,38000,38500,39000,38500,38500,NA,NA,NA,"SD"
159,"T0000100","flat",0.1438,327.3897,49800,49800,49800,49300,48300,48300,47300,46800,46800,46300,45800,45400,44900,44900,44400,44400,44400,44400,43900,43900,43900,43400,43400,43400,42900,42400,42400,41900,41500,41500,41000,41000,41000,41000,41000,41000,40500,41000,40500,40500,41000,41000,41000,41000,41000,41500,41900,41900,41500,NA,"SD"
160,"T0000100","flat",0.0727,327.662,NA,NA,NA,NA,45800,45800,45400,45400,45400,44900,44900,44900,44900,44400,44400,44400,43900,43900,44400,43900,43900,43900,44400,43900,44400,44400,44400,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45800,45800,45800,45800,46300,46300,46300,45800,45400,"SD"
161,"T0000100","flat",0.0757,331.4672,NA,NA,NA,NA,48300,NA,NA,NA,NA,NA,NA,46300,46300,NA,NA,NA,NA,NA,44900,44400,44400,43900,43900,43900,43900,43400,NA,43400,NA,NA,NA,NA,43900,42900,42900,42900,42900,43400,42900,42900,42900,42900,NA,42900,42900,NA,NA,NA,NA,NA,"SD"
162,"T0000100","short-c",0.0051,337.0967,NA,NA,NA,NA,NA,71700,71700,71700,71700,71700,73700,73700,73700,73700,73700,74200,74200,74200,74200,74200,71700,71700,71700,71700,71700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
163,"T0000100","short",0.0092,337.1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56100,56100,56100,54600,54600,54600,54600,54600,54600,54600,54600,54100,54100,NA,NA,NA,52700,52700,52700,52200,52200,52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD"
164,"T0000100","flat",0.0962,343.6052,NA,NA,NA,NA,NA,NA,NA,47300,46800,46800,46300,46300,45800,45800,45400,45400,45400,44900,44900,44900,44400,44400,44400,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42900,42900,43400,42900,42900,42900,43400,42900,42900,42900,42900,41900,"SD"
