"file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
"T0000029","flat trill",0.1182,71.1572,40000,41000,41500,41900,41900,42400,42400,42400,41900,41900,41900,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,40500,40500,40000,39500,39500,39000,38000,NA,NA,NA,41500,NA,48300,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,NA,NA,NA,NA,NA
"T0000029","trill-c",0.0588,71.4833,45800,46800,47300,47800,47800,53200,54100,54100,54100,53200,53200,52700,55100,54600,54600,54600,NA,NA,NA,NA,NA,NA,NA,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,65900,NA,NA,65400,64900,NA,NA,NA,NA,53700,66800,66800,NA,NA,66800,NA,NA
"T0000029","flat",0.0337,71.7634,39500,39500,40000,39500,40000,39500,39500,39500,39500,39000,39000,39000,39000,39000,NA,38500,NA,38500,38500,38500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,NA,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","trill",0.0506,72.2268,61000,61000,61000,60500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,NA,NA,NA,NA,NA
"T0000029","complex",0.1167,72.3578,46300,47300,48300,48800,48800,48300,48300,48300,48300,48300,48300,48300,49300,49800,50200,49800,49300,48800,48300,47800,47800,47800,48800,49300,50700,51200,50700,48800,47300,41900,41500,41500,47800,48300,48800,48800,48300,47800,47800,43900,43400,42400,42400,41900,41900,41500,41500,41500,40500,40000
"T0000029","complex trill short-c",0.3563,72.5504,65400,NA,NA,39000,40500,NA,41000,41000,42900,40500,NA,NA,41500,NA,NA,NA,43900,41500,NA,42900,47300,43900,NA,41500,42900,NA,NA,41900,41500,40500,NA,NA,NA,NA,NA,NA,41000,41000,41000,41000,41000,39500,39500,41000,41000,39500,40500,42900,43400,41500
"T0000029","complex under trill",0.3829,73.0316,NA,40500,41500,41000,41900,41000,39000,41000,41500,NA,NA,39500,41500,NA,NA,41900,41500,NA,NA,40000,40000,NA,40500,40500,41000,40500,40000,39500,NA,39000,NA,40000,40500,40500,40500,40500,40500,40000,40500,40500,40000,NA,39500,39500,39500,39500,39500,39000,37500,37100
"T0000029","flat",0.0921,73.5262,38000,38500,39500,40000,40500,40500,41000,41000,41000,41000,41000,41500,41500,41500,41500,41500,41500,41500,41500,41000,41000,41000,40500,40500,40500,41000,40500,41000,41000,41000,41000,41000,40500,39500,NA,NA,NA,NA,NA,39000,NA,40500,41000,41000,40500,40000,NA,40000,40000,NA
"T0000029","flat",0.1198,73.7495,NA,38500,39000,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,40000,40000,39500,39500,NA,39500,39500,39500,39500,39500,40000,40000,40000,40000,40000,NA,NA,NA,NA,NA,NA,NA,38000,38500,38500,39000,38000,NA,NA,NA,NA,NA,NA,NA
"T0000029","trill short",0.0296,73.9911,40500,61500,62500,41000,62500,63900,NA,NA,62500,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,33200,63400,NA,62900,64400,40500,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,41900,NA,41900,41000,41000,40500,41500,NA,NA,NA
"T0000029","inverted-u",0.0184,74.2799,NA,NA,NA,73700,73700,74700,76100,76100,76100,76100,76100,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76100,76100,76100,76100,76100,75600,75600,75100,75100,74700,74700,74200,74200,74200,74200,73700,73200,73200,72700,72700,72700,72700,72200,71700,71700,71700,71200,71200,71200
"T0000029","trill ov flat un invrt-u",0.151,74.3659,59000,NA,NA,NA,NA,NA,NA,39500,40500,40000,40000,40000,40000,60500,39500,NA,NA,39500,NA,39500,39000,39500,39500,39000,39500,42900,39000,48800,50200,49800,48800,47300,45400,NA,NA,38500,38500,NA,NA,39000,39000,39000,39000,38500,38500,38500,38500,39000,38500,38500
"T0000029","trill over flat",0.0849,74.6526,62000,62000,62000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,38500,39500,40000,40500,40500,40500,40500,62900,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40500,40500,40500,40500,40500,40500,40500
"T0000029","unclear",0.0358,74.8108,74700,NA,47800,47800,47800,47800,48800,NA,49800,47800,52200,52200,52700,52700,52700,52200,52200,66400,51200,49800,49800,49300,48800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,NA,NA,64900,NA,NA,NA,74700,74700,74700,74200,74200,73700,NA,69300,NA,NA
"T0000029","trill-c flat flat",0.0573,74.9414,46300,46800,40500,41000,41500,41500,41900,41900,41900,41900,41900,41500,41500,41000,40500,40000,40000,39500,54100,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,64400,NA,NA,66400,44400,45400,45800,46300,46300,46800,46800,46300,46300,46300,45800,45800,44900,44900,NA
"T0000029","flat",0.0358,75.1119,NA,39500,39000,39500,40000,40000,40000,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,39500,40000,39500,39500,39500,40000,39500,39500,39500,39500,39500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39000,39000,38500,NA,NA
"T0000029","step up",0.0849,75.3126,38000,39000,39500,40000,40500,40500,40500,41000,41000,41000,41000,41000,41000,41000,41000,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39000,39000,38500,38000,37500,37100,36600,36100,35600,35600,35100,NA,34100,59000,58500,56100
"T0000029","trill",0.0532,75.4529,NA,NA,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66800,NA,NA,NA,NA,NA,NA
"T0000029","step up",0.0747,75.5271,39000,39500,40500,41000,41000,41500,41500,41500,41000,40500,40000,40000,40000,40000,40000,40500,40500,41000,41000,41500,41900,41900,41900,41500,41000,40000,38000,NA,34100,NA,NA,NA,NA,NA,32700,33600,35100,36100,37100,NA,NA,NA,NA,36600,36100,NA,60500,60500,60000,59500
"T0000029","trill over complex",0.1116,75.713,65400,65900,65900,NA,NA,NA,NA,NA,NA,NA,39000,38500,38500,39000,39000,39500,40000,40500,40500,40500,40500,39500,65400,NA,65400,NA,NA,NA,NA,38500,39500,40000,40500,40000,NA,NA,33600,NA,NA,33600,NA,NA,38500,39000,39500,40000,39500,38500,75600,NA
"T0000029","flat - frag under trill",0.15,75.9521,40500,41000,41500,41900,41900,41900,41900,41900,42400,42400,42400,42400,41900,41900,41500,41500,41500,41500,41500,41500,41500,40500,NA,NA,NA,NA,NA,40500,41000,41500,41500,41500,41000,41000,40500,40500,40000,40000,NA,NA,45800,45800,NA,NA,NA,NA,NA,42400,42900,NA
"T0000029","flat complex",0.1274,76.1912,40500,41500,41500,41500,41500,41000,40500,40500,41000,41500,41500,41500,44900,45800,45400,45400,44900,43900,46300,44900,40500,41000,45400,41500,41000,40500,40000,40000,39500,38500,38000,38000,NA,NA,44900,44900,NA,39500,40500,40500,61000,44400,47800,47800,47800,47800,44900,59500,48300,47300
"T0000029","flat under flat",0.1684,76.4221,39500,41500,42400,42400,41900,44400,45400,45800,45400,45800,45800,45800,45800,45800,45800,45800,45800,45400,45400,44900,44400,43900,43400,43400,43400,42900,42900,NA,42400,42900,42900,42400,42400,42400,41900,41900,41900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,41500,41500,NA
"T0000029","flat",0.0655,76.7011,NA,NA,39000,39500,40500,40500,40500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,40500,41000,40500,40500,40500,40500,40000,40000,40000,39500,NA,NA,40000,NA,NA,NA,NA,39500,NA,NA,NA,41000,40500,40500,40500,40500,40500,NA,NA,39000,39000
"T0000029","flat",0.0901,76.8639,NA,NA,49800,50200,NA,49800,49800,48800,48800,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,NA,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,40000,40000,40000,40000
"T0000029","short-c",0.0066,77.0104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67800,67800,67800,67800,66400,66400,66400,66400,67300,67300,67300,67300,66800,66800,66800,65900,65900,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","flat",0.0757,77.0959,38500,38500,39000,39500,39500,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,39500,40000,40000,NA,40500,NA,NA,NA,39500,39000,39500,NA,NA,NA,NA,NA,NA,NA,NA,39500,40500,41500,41900,41900,NA,NA,41000,40500,40000,40000,39500
"T0000029","flat",0.1044,77.3099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39500,NA,NA,40500,40000,NA,39500,NA,40000,39500,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45400,44900
"T0000029","short-c",0.0061,77.9904,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,64900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,65900,65900,65900,64900,64900,64900,64900,65900,65900,65900,65900,65400,65400,65400,65400,NA,NA,NA,NA,NA
"T0000029","flat",0.0322,78.4368,NA,NA,NA,NA,NA,NA,NA,41500,41500,41500,41500,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,40500,40500,41500,40500,40500,40500,NA
"T0000029","step up",0.0143,78.8418,NA,NA,NA,NA,NA,NA,NA,52700,52700,NA,NA,NA,NA,54100,54100,54100,54600,54600,54600,54600,54600,54600,54600,55100,55100,54600,54600,54600,54600,54600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","short",0.0102,79.2371,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,67300,68300,68300,67800,67800,67800,67800,67800,67300,67300,67800,67800,67800,66800,66800,66400,66400,66400,64900,64900,64900,64900,64900,65900,65900,64900,64900,NA
"T0000029","trill",0.0619,79.577,NA,65400,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,65900,NA,NA,NA,NA,NA,65400,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,NA,NA,69800,NA,66800,NA
"T0000029","short-c",0.0061,79.7885,68300,68300,68300,68300,68300,67800,67800,67800,67800,67300,67300,67300,67300,NA,NA,NA,NA,67800,67800,67800,67800,NA,NA,NA,NA,NA,NA,NA,NA,68800,68800,68800,68800,67300,67300,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","trill",0.0358,79.8233,NA,65400,65900,65900,65900,65900,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,65400,65900,66400,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,66800,66400,66800,66800,66800,66400,NA
"T0000029","trill",0.0583,80.0317,64900,65400,65400,65400,66400,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64900,65900,NA,NA,NA,NA,NA,NA,NA,NA,64400,NA,66400,64900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,48300,47800,47300
"T0000029","flat trill",0.1413,80.2073,NA,43900,44900,43400,NA,NA,NA,NA,NA,NA,43900,NA,45400,44400,43900,43900,NA,42900,NA,41900,41900,42900,NA,NA,NA,NA,NA,NA,NA,70800,71700,NA,NA,NA,NA,NA,NA,68800,NA,NA,NA,NA,NA,62900,NA,NA,NA,65900,NA,NA
"T0000029","complex",0.1648,80.4065,NA,43900,NA,43400,NA,NA,NA,NA,NA,45400,45400,42900,NA,NA,NA,NA,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA,44900,NA,44400,NA,NA,NA,NA,NA,44900,44900,45400,44900,44400,43400,NA,NA,44400,NA,43400,NA,43400,42900,42900,NA
"T0000029","complex",0.0481,80.706,NA,NA,NA,NA,NA,NA,44900,NA,44900,NA,44400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,48800,49300,49300,49800,49800,49800,49800,49300,48800,48800,NA,NA,46300,46800,45800
"T0000029","complex",0.064,80.9077,42900,43900,44400,44400,44900,44900,44400,43900,42400,42400,NA,NA,NA,NA,NA,NA,NA,42400,43400,43900,44900,44900,46300,46800,47800,48300,47800,47800,46800,46800,NA,NA,43400,42900,NA,NA,NA,NA,NA,NA,42400,43400,44400,44900,45400,NA,45400,45400,44900,43900
"T0000029","trill",0.0327,81.2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,66400,66800,65900,65900,65900,65900,66400,67800,67300,67300,NA,NA,NA,NA,NA,NA,NA,NA,65900,66400,66400,66800,65900,66800,65400,65900,66800,65900,NA,NA,NA
"T0000029","trill-c",0.0578,81.5692,NA,NA,51700,50700,50200,50200,NA,54600,55600,55600,55600,54600,54100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,65900,NA,NA,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","upward ramp",0.0143,82.158,NA,NA,51700,51700,52200,52200,52200,52200,52200,52700,52700,NA,NA,52700,53200,53200,53200,53200,53700,53700,53700,54100,54100,55100,55100,55600,55600,55100,55600,55600,55100,55100,56100,56100,56100,56600,56600,56600,56600,57100,57100,57100,57100,57100,56600,56600,56600,56600,56100,NA
"T0000029","trill-c",0.0373,82.7284,NA,NA,50200,49800,50200,50200,50200,50700,NA,52200,52700,51700,52700,52700,49800,53700,52200,NA,53700,NA,NA,NA,NA,64900,65900,67800,67800,67300,66800,66400,64900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,63900,63900,63400,63400,NA,NA,NA
"T0000029","trill-c",0.086,82.9081,49300,49300,NA,51700,51700,50700,NA,NA,NA,NA,76100,74700,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,65400,64900,NA,NA,NA,NA,64400,64900,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000
"T0000029","trill",0.0296,83.3192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66800,NA,NA,NA,NA,NA,NA,NA
"T0000029","trill",0.0517,83.5711,NA,45400,45800,44900,NA,NA,NA,NA,64900,65900,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,65900,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,67300,67300,67800,67800,69300,NA,NA
"T0000029","trill",0.0266,83.929,47800,48300,47800,48300,NA,48800,47800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59000,NA,NA,62000,NA,NA
"T0000029","trill",0.0327,84.1605,NA,64400,64900,64900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,65400,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,64900,65400,65400,65400,65400,NA,NA,NA,NA,NA
"T0000029","trill",0.0824,84.4687,61000,63400,NA,NA,NA,NA,56100,NA,NA,NA,NA,NA,NA,NA,68300,67800,NA,64900,NA,NA,NA,NA,NA,NA,62900,NA,NA,NA,68800,69300,63400,63400,63400,NA,NA,NA,NA,NA,64400,66400,66400,63900,NA,NA,NA,NA,NA,NA,51700,NA
"T0000029","trill",0.0348,84.7805,NA,NA,NA,NA,NA,NA,NA,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,68300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,65400,64400,64900,64900,64900,64900,65400,61500,NA
"T0000029","unclear",0.0245,84.8993,NA,NA,NA,NA,60000,59500,59500,58500,58500,58500,58500,59000,58500,58500,59000,59000,59500,59500,59500,60500,60000,60500,60500,61000,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59500,60000,59500,59500,59500,58500
"T0000029","trill over flat",0.0542,85.0611,NA,NA,NA,NA,NA,NA,41000,41000,66800,65900,65900,66400,NA,39000,NA,NA,NA,NA,NA,NA,NA,NA,41500,41000,NA,NA,NA,NA,NA,NA,NA,62000,62500,41500,42400,61000,41000,NA,NA,NA,NA,NA,NA,47800,62000,62000,NA,62000,62000,61500
"T0000029","step up",0.0798,85.2362,38000,38000,NA,NA,NA,NA,NA,38500,NA,NA,39500,NA,40000,40000,40500,NA,40500,40500,40500,NA,NA,NA,39500,NA,39500,NA,40500,41000,41500,41500,41500,41500,41000,41000,40500,40500,40500,40000,39500,39500,NA,NA,NA,38000,NA,NA,NA,59500,59000,NA
"T0000029","complex",0.1064,85.4814,44400,48300,48800,49800,51200,51200,NA,NA,49300,47800,NA,NA,NA,NA,NA,NA,NA,NA,44400,44900,44400,43900,43400,NA,NA,43900,NA,NA,NA,NA,NA,NA,NA,NA,41000,41500,41500,41500,41500,41000,41000,41000,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","flat",0.0204,85.6632,NA,NA,61000,60500,60500,60500,60500,61000,60000,60500,60500,60500,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60000,60000,60000
"T0000029","unclear under trill",0.0803,85.8424,41000,41500,41900,41900,41900,41500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,40500,40500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,60000,60000,60000
"T0000029","flat",0.046,86.0456,NA,NA,NA,41000,41000,41500,NA,NA,41900,42400,41500,42400,42400,42400,41500,41500,41900,41000,41500,41500,41500,41000,41000,41500,40500,40500,40500,40000,NA,NA,NA,NA,NA,NA,NA,NA,40000,40500,40500,40500,41000,41000,41000,40500,41000,41000,41000,41000,40500,40500
"T0000029","trill over flat",0.0757,86.2033,66800,NA,NA,NA,NA,NA,67300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,41500,41900,42400,42400,42400,42400,42400,41900,41900,41500,41000,41000,40500,40500,NA,NA,NA,NA,NA,NA,41000,40500,41000,41000,41000,40500,NA,NA
"T0000029","trill",0.0245,86.4486,46300,46300,NA,NA,47800,47800,48300,48300,48300,48300,47800,NA,NA,NA,NA,NA,NA,NA,NA,52200,NA,NA,68800,68300,67800,67300,68300,NA,65900,NA,66400,NA,66400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","short",0.0081,86.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,60000,60000,60500,60500,60500,NA,NA,NA,60500,60500,60500,NA,NA,NA,NA,NA,NA,60500,60500,60500,NA,NA,NA,61500,61500,61500,60500,60500,60500,60500,60500,60500,NA,NA,NA,NA,NA,NA,NA
"T0000029","trill",0.0512,87.022,NA,65900,65900,65900,NA,NA,NA,NA,66800,67800,66800,NA,NA,NA,NA,NA,NA,NA,NA,65400,66400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66400,66800,NA,67300,NA,NA,NA,NA,NA,NA,NA,67300,66400,66400,68800,64900,NA,NA,NA
"T0000029","flat",0.0184,87.232,NA,NA,NA,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41500,41000,41000,41000,41500,41000,41000,41500,41500,41000,41000,41500,41500,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,40500,40500,40500
"T0000029","flat",0.0168,87.4485,41500,41500,40500,41000,41000,41000,41000,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41500,41900
"T0000029","flat",0.0194,87.6349,42400,42400,42900,42400,42900,42900,42400,42900,42400,42400,42900,42400,42900,42900,42900,42900,42900,42900,42900,42900,42400,43400,42400,42400,42400,42900,42900,42900,42900,42900,42900,42900,42900,42400,42900,42900,42900,42400,42400,42400,42900,42900,42400,42400,42400,42400,42400,42400,42400,41900
"T0000029","trill-c",0.0343,87.7465,45400,46800,47800,47800,47800,48800,49800,49800,49800,49800,52700,53200,53700,53200,53200,69800,69800,NA,74700,NA,64400,NA,NA,NA,NA,NA,NA,NA,67800,69800,69300,69800,70300,69800,69800,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69300,69300,66400
"T0000029","trill-f",0.0179,88.0312,52200,52200,52700,53200,53200,53700,54100,54600,54600,55100,55100,55100,55100,54600,54600,54600,54600,54600,54600,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58500,58500,58500,59000,59000,59000,58100,58100,58100,58100,58100,58100,58100,58500,58100,58500
"T0000029","trill",0.0465,88.7178,NA,60500,60500,60500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64400,64400,64400,NA,NA,NA,NA,NA,NA,NA,NA,60000,64400,64400,64400,64900,64400,64400,NA,NA,NA,NA,NA,NA,44900,63900,64900,64400,64900,64900
"T0000029","flat",0.0291,89.1683,46300,46300,46800,46800,46800,46800,46800,47300,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,46800,46800,46800,46800,46800,46300,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900,42900,42900,42900,42900,42900,42400,42900,42400,42400,42400
"T0000029","trill",0.0665,89.2851,40500,40500,57600,NA,59000,59500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,63900,NA,NA,NA,NA,NA,NA,65400,65400,NA,NA,NA,NA,NA,NA,NA,65400,64900,NA,NA,NA,65400,NA,NA
"T0000029","unclear",0.0363,89.7848,NA,49300,49800,49800,50200,49800,49800,49300,NA,NA,NA,43400,47300,48800,48800,48800,48800,49300,49300,49300,48800,48300,47800,NA,NA,43400,48300,NA,65900,65900,65900,NA,NA,63400,NA,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,63900,63900,63400
"T0000029","flat",0.0588,89.9563,40500,40500,41000,41500,41500,40500,41900,41500,NA,42400,41500,41500,41500,42400,41900,41500,42400,41900,41900,41900,41900,41900,41900,41500,41500,42400,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,40500,41500
"T0000029","flat-z",0.0471,90.1857,NA,NA,NA,46300,46800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,46800,NA,NA,46300,46300,46300,45800,NA,NA,NA,NA,42900,42900,42900,42900,42900,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,41900,NA,NA,NA,NA,NA,NA,40000,40000
"T0000029","flat",0.0358,90.3905,NA,48800,48800,48800,48800,48800,49300,49300,48800,49800,49300,49300,49800,49300,49300,49800,49300,49300,49300,49300,49300,49300,48800,48800,48800,49300,48800,49300,48800,48800,48800,48800,48300,48300,48300,48800,48800,48800,49300,48800,48800,48800,48800,48800,48800,48800,48800,48300,48300,NA
"T0000029","flat",0.0578,90.6071,NA,39000,39500,40000,40500,40500,40500,40500,41000,41000,41000,41500,41500,41500,41500,41500,41500,41500,41500,41500,41000,41000,40500,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,40500,41000,41500,41500,41900,41900,41900,41900,41900,41900,NA,41000,41000,41000,40500,40000
"T0000029","short",0.0071,90.8308,NA,NA,NA,NA,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","trill",0.023,92.1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,64900,64400,64400,64400,64400,64400,64900,64400,64400,64400,64400
"T0000029","trill",0.0424,92.5557,42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65400,64900,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,65400,62900,NA,NA,63900,NA
"T0000029","trill",0.0542,92.9566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,62900,NA,NA,NA,NA,NA,NA,NA,NA,NA,63900,63900,NA,NA,NA,NA,NA
"T0000029","trill",0.0552,93.1696,43400,NA,46300,46300,46800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000029","trill",0.068,93.4993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,63900,63400,NA,NA,NA,NA,NA,NA,NA,64400,64400,NA,65900,64400,NA,NA,NA,NA,NA,65400,65400,NA,NA,NA
