"file.name","label","duration","start.time","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50"
"T0000292","short",0.0066,763.9096,NA,NA,NA,NA,NA,NA,NA,NA,42900,42900,42900,42900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,41900,41900,41900,41500,41500,41500,41500,41500,41500,41500,41500,41000,41000,41000,41000,41000,41000,41000,41000
"T0000292","short",0.0066,764.1082,43400,43400,43400,43400,42900,42900,42900,42900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41500,41500,41500,41500,41500,41500,41500,41000
"T0000292","short",0.0092,764.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,42400,42400,42400,42400,42400,42900,42900,42900,42900,42900,42900,42900,42900,43400,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,41000,41000,NA,NA,NA
"T0000292","flat",0.0168,764.3806,NA,NA,NA,NA,NA,40500,41000,41000,NA,40500,40500,39500,39500,39500,39500,39500,39500,NA,39000,39000,39000,38500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,39000,39000,39000,NA,NA
"T0000292","short",0.002,764.5859,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900
"T0000292","flat",0.0174,764.8614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40500,NA,NA,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,39500,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0061,765.0775,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,41500,41500,41500,40500,40500,40500,40500,41000,41000,41000,41000,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0107,765.1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43400,43400,43400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0061,765.3611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","step down",0.0378,765.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41000,NA,NA,NA,NA,40500,41500,41000,41000,NA,40500,41500,41500,41000,41000,41500,41500,41000,41000,41000,41000,41000,41000,NA,41000,41000,41000,40500,40500,40500,40500
"T0000292","unclear",0.0747,765.5598,NA,NA,43900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84400,41000,41000,41000,NA,NA,NA,NA,NA,38500,39000,39000,39000,38500,38500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45800,45400,44900,44900,43900,NA,42900,42400,NA,NA
"T0000292","short",0.003,765.8214,44400,44400,44400,44400,44400,44400,44400,44400,44400,NA,NA,NA,NA,NA,NA,NA,NA,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,44400
"T0000292","short",0.004,765.9642,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,77100,77100,77100,77100,77100,77100,76600,76600,76600,76600,76600,76600,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,NA,NA,NA,NA,NA,NA,NA
"T0000292","downward ramp",0.0102,766.0897,73700,73700,73700,73200,73200,73200,73200,73200,72700,72700,NA,NA,NA,NA,NA,NA,NA,NA,69800,69800,69800,69800,69800,69300,69300,69800,69800,69300,69300,69300,68800,68800,68800,68800,68800,68800,68800,NA,NA,NA,67800,67800,66800,66800,66800,NA,NA,NA,NA,66400
"T0000292","short flat",0.0245,766.1245,41900,41900,42400,42400,42900,42900,42900,42400,42900,42400,42400,42400,42400,42400,42400,41900,41900,84400,41500,41900,NA,41000,41000,NA,NA,NA,42900,42900,42900,43400,42900,42900,42900,42400,42400,42400,42400,41900,41900,NA,NA,NA,NA,NA,NA,41000,NA,NA,NA,NA
"T0000292","short",0.0117,766.5531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","flat",0.0122,766.6309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45800,45800,46300,46300,NA,NA,45800,45800,45400,45400,45400,45400,45400,45400,45400,45400,44900,44900,45400,45400,44400,44400,44900,44900,44400,44400,43900,43900,44400
"T0000292","flat-z",0.0389,766.6867,42400,42400,42900,43400,43400,43400,43400,42900,42900,42900,42900,42900,42400,42400,41900,41500,41500,40500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44900,44900,44900,44900,44400,44400,44400,43900,43900,43900,43400,43400,43400,42900,42900,42900,42400
"T0000292","flat",0.0168,767.0277,42400,42400,42900,42900,42900,NA,42400,42400,42400,42400,42400,NA,NA,NA,NA,NA,NA,42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","step down",0.0112,767.2652,NA,NA,NA,77100,77100,77600,77600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84400,84400,42900,42900,84900,84900,84900,84900,84900,42400,42400,84400,84400,84400,84400,83900,83900,83900
"T0000292","short",0.0148,767.7946,70300,70300,70300,70300,70300,70300,70300,69800,69800,70300,70300,NA,69300,69300,68800,68800,NA,68800,68800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0097,768.236,69300,69300,69300,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69300,69300,69300,69300,69300,69300
"T0000292","downward ramp",0.0158,768.4853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70300,NA,NA,NA,NA,69800,NA,NA,NA,NA,NA,68800,68800,68800,68300,68300,NA,NA,NA,NA,NA,NA,64400,64400,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.001,768.9804,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,57600
"T0000292","flat",0.0163,769.6348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0051,771.0269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71200,71200,71200,71200,71200
"T0000292","flat",0.0133,771.0545,71200,71200,71200,71200,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72700,72700,72200,72200,72200,72200,72200,72200,72200,72200,72700,72700,72200,72200,72200,72200
"T0000292","flat",0.0179,771.1923,NA,NA,NA,NA,NA,NA,51200,52200,52200,52200,51700,51700,51700,51700,52700,52700,NA,52200,52200,52200,52200,52200,52200,52200,52200,52200,53200,52700,NA,NA,52200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","flat",0.0261,771.2445,50200,NA,NA,NA,NA,NA,NA,50200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","flat",0.0798,844.6248,57600,57600,57600,58100,58100,58100,58100,58100,58100,58100,58100,58500,58500,58500,58500,59000,59000,59000,59500,59500,59500,59500,60000,60000,60000,60000,60500,60500,60000,60000,60000,60000,59500,59000,59000,59000,58500,58500,58500,59000,58500,58500,59000,NA,59000,59500,59500,59500,60000,60000
"T0000292","flat",0.0209,859.3177,NA,NA,NA,NA,NA,56600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0112,884.971,57100,57100,57100,57600,57600,58100,58100,58100,58100,58100,58100,58100,59000,59000,59500,59500,59500,59500,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,59500,59500,59500,59500,59500,59000,59000,59000,59000,58500,58500,58100
"T0000292","flat",0.0501,885.2229,57600,58100,58100,58100,58100,58100,58100,58500,58500,58500,58500,58100,58500,58500,58100,58500,58100,58100,58100,58100,58100,58100,58100,58100,57600,58100,58100,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57100,57100,57100,57100,57100,56600,56600,56100,55600,55600,NA
"T0000292","flat",0.0527,885.3073,54100,54600,54600,54100,54100,54100,54600,54600,54600,54600,54600,54600,55100,55100,55100,55100,55100,55100,55600,55100,55600,55600,55600,55600,55600,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,55600,55600,55600,55600,55100,55100,54600,54600,54100,54100,54100,54100,54100,NA
"T0000292","flat",0.0588,885.8629,57600,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,58100,57600,57600,57600,57100,57600,57100,57100,57100,57100,57100,57100,57100,57100,57100,56600,56600,56600,56600,56600,56600,56600,56600,56600,57100,57100,57100,57100,56600,56600,56600,56600,56600,56600,56100,56100,56100,56100,55600
"T0000292","flat",0.0291,886.5213,NA,NA,57600,57100,57100,57100,57600,57100,57600,57100,57600,57600,57600,57600,57600,57100,57600,57600,57100,57100,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,58100,57100,57600,57100,57100,57100,57100,57100,57100,57100,56600,56600,56100,56100,56100,NA,NA
"T0000292","short",5e-04,887.9544,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,54100
"T0000292","flat",0.0128,889.4689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61000,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short-c",0.0051,892.8148,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42400,42400,42400,42400,42400,42900,42900,42900,42900,41900
"T0000292","short",0.0046,893.4912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800
"T0000292","short",5e-04,893.5613,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,NA
"T0000292","short",0.003,893.7026,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,NA
"T0000292","step down",0.0153,893.9478,88300,88300,88300,88300,88300,87800,87800,87800,87800,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,41500,NA,NA,41000,41000,41000,41500,41500,NA,NA,NA,40500,40500,NA,40500,40500,NA,NA,NA,NA,NA,NA,NA,NA,40000,40000,NA,NA,NA,NA,NA
"T0000292","short-dr",0.0092,894.1829,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59000,59000,59000,59000,59000,59000,59000,59000,59000,58500,58500,58100,58100,58100,58100,58100,58100,57600,57600,NA,NA,NA,54100,54100,54100,54100,54100,54100,53700,53700,54100,54100,54100,53700,53700,53700,52700,52700,52700
"T0000292","step up",0.0112,894.4271,42900,42900,42900,42900,42900,42400,42400,42400,42400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,43400,43400,43400,43400,43400,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.001,894.5187,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400
"T0000292","flat",0.0184,894.9683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.001,895.2304,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900
"T0000292","short",0.0102,895.6334,43400,43400,43400,43400,43400,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42900,42900,42900,42900,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0035,897.9379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41900,41900,41900,41900,41900,41900,41900,42400,42400,42400,42400,42400,42400,42400,NA
"T0000292","flat",0.024,908.2434,62500,62500,62500,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63400,63900,63400,63400,63400,63900,63400,63400,63400,63400,62900,62900,62900,62900,62500
"T0000292","flat",0.0128,937.9537,61000,61000,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,61000,61000,61000,61000,61000,61000,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61000,61000
"T0000292","flat",0.0235,971.0955,52700,52700,52700,53200,53200,53200,53700,53700,54100,54100,54100,54100,55100,54600,55100,55100,55100,55100,55600,55100,NA,55600,55100,NA,54600,NA,NA,55100,54600,54600,54600,54100,54100,54100,54100,54100,53700,53700,53200,53200,53200,53200,53200,53200,52700,52700,52700,52700,52700,NA
"T0000292","flat",0.065,971.4058,58500,59000,59500,59500,60000,59500,59500,59500,59500,59500,59000,59000,59000,59000,59000,58500,58500,58100,58100,58100,58100,58100,57600,57600,57600,57600,57600,57600,57600,57600,57600,57100,57100,57100,57100,57100,57100,57100,56600,56600,56600,56100,56100,55600,54600,54100,NA,NA,NA,NA
"T0000292","flat",0.0609,971.8272,NA,NA,NA,NA,NA,47800,47800,NA,47800,NA,47800,47800,47800,NA,46300,NA,NA,NA,NA,NA,44900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0092,978.5769,NA,NA,NA,NA,NA,NA,NA,NA,NA,47800,47800,47800,47800,47800,47800,47800,47800,NA,NA,NA,47800,47800,NA,NA,NA,47300,47300,47300,NA,NA,47300,47300,47300,NA,NA,NA,48300,48300,48300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","flat",0.0645,1014.8802,66800,67300,68300,68300,69300,69800,70300,70300,70300,70300,70300,69300,68800,68300,67800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67300,68300,67800,68300,68300,68300,69300,69300,69800,69800,69800,70300,70300,70300,70800,70800,70800,70800,70300,70300,70300,69800
"T0000292","upward ramp",0.0215,1035.1411,57100,57100,57100,NA,59000,60000,59500,61000,61000,62500,63400,63900,64400,64900,65400,65400,65900,66400,66800,66800,67800,68300,68300,69800,70800,70800,71700,73200,74200,74200,74700,76100,75600,75600,76100,76600,76600,76600,77100,77100,77100,77100,77100,77100,77600,77600,77100,77100,77100,NA
"T0000292","flat",0.068,1116.7595,53200,54100,55600,57100,57100,57600,57600,57600,57600,NA,NA,NA,57600,58100,58500,58500,58500,58100,58100,57600,57600,57600,57100,57100,56600,56600,56600,56100,56600,56100,56100,56100,56100,56100,56100,NA,NA,55100,55600,56100,56100,55600,55100,55100,55100,55100,NA,53200,53200,52700
"T0000292","short",0.0081,1127.0993,53700,53700,53700,53700,53200,53200,53200,53700,53700,53700,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,55100,55100,55100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0097,1127.2351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","flat",0.0716,1130.6081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","flat",0.0189,1132.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58100,NA,NA,NA,NA,NA,NA,NA,NA,58100,58100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0087,1203.0771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41500,41500,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0133,1203.4575,42400,42400,41900,41900,41000,41000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,40500,40500,40500,40000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.0092,1203.5195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42900,42900,42900,42900,42900,42900,42900,42900,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",0.002,1203.9295,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,63900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,NA
"T0000292","step up",0.0102,1203.9613,38000,38000,38000,38000,38000,NA,NA,NA,NA,NA,NA,NA,NA,64900,64900,65400,65400,65400,65400,65400,65400,65400,65400,64900,64900,64900,64900,64900,64900,64900,64900,64900,64400,64400,64400,64400,64400,64400,64400,64400,63900,63900,63900,63900,63900,63400,63400,62900,62900,62900
"T0000292","multi-step",0.0245,1204.4851,73700,73700,73200,73700,73200,73200,39500,40000,40000,40000,40500,40500,40500,41000,41000,41000,41500,41500,41500,41500,41900,41900,41900,41900,41900,41900,42400,41900,41900,41900,41900,41900,41900,79500,79100,79100,79100,78100,76100,75600,74700,74700,74200,73200,73200,72700,72200,71700,NA,71200
"T0000292","flat-z",0.0107,1205.337,79500,79500,79500,79500,79500,79500,79500,79500,79500,79500,79100,79100,79500,79500,79100,79100,79100,79100,79100,79100,79100,78600,78600,78600,79100,79100,78600,78600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71700,71700,71700,71700,71700,71700,71700,71700,71700,71200,71200,NA
"T0000292","flat",0.0163,1205.3713,NA,NA,NA,NA,NA,71200,71200,71200,71200,71200,71700,71700,71700,72200,72200,72200,72200,72700,72700,72700,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,72700,72700,72700,72700,72700,72200,72200,72200,71700,71700,71700,71700,71200,71200,NA,68800,68800,68800,68800
"T0000292","flat",0.0312,1205.7154,69800,70800,70300,70300,70300,69800,70800,70300,70300,70300,NA,70800,NA,NA,70800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71700,70300,NA,68300,67800,67800,67800,67300,67300,67300,67300,67300,66800,66800,66800,66800,66800,66800,67300,67300
"T0000292","complex",0.0204,1206.4005,NA,NA,NA,NA,NA,66400,66400,66400,66400,65900,65900,65900,65400,65400,65400,64900,65400,65400,64400,63900,63900,63900,63900,63900,63900,63900,64900,63900,63900,64400,65400,64900,65400,65400,65400,65900,65900,66400,66400,66400,66800,67300,67300,67300,67300,67800,68300,68300,68300,NA
"T0000292","flat",0.0824,1281.6092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62000,62900,62000,62900,62900,62500,62500,62000,62000,NA,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short",5e-04,1303.9932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short-sd",0.0102,1304.1745,89300,89300,89300,89300,89300,89300,89300,89300,89800,89800,89800,89800,89800,89800,89800,89300,89300,89300,88800,88800,88800,88800,88800,88300,88300,NA,NA,NA,NA,NA,NA,NA,46800,46800,46800,45800,45800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T0000292","short-sd",0.0076,1304.3763,85900,85900,85900,85900,NA,NA,NA,86400,86400,86400,85400,85400,85400,85400,NA,NA,NA,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,42900,42900,42900,42900,42900,42900,42400
"T0000292","short",5e-04,1304.5989,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400
"T0000292","short",0.0107,1304.8222,48800,48800,48800,49300,49300,49300,49300,49800,49800,49800,49800,49800,49800,49800,49800,49800,49800,50200,50200,50700,50700,51200,51200,51200,51200,51200,51700,51700,51700,51700,51700,52200,52200,52200,52200,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51200,51200,51200,51200,50700
"T0000292","short",0.0092,1304.9415,53200,53200,53200,53700,53700,53700,53700,53700,53700,53700,53700,54100,54100,54100,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,54100,53700,53700,53700,53700,53700,53200,53200,53200,53200,53200,53200,53200,53200,53200,52700,52700,52700,52700,52700,52700,52700,52700,52200,52200,NA
"T0000292","short",0.0061,1304.9984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
